"Time (CET/CEST)","Germany (DE) > Norway (NO) [MW]","Norway (NO) > Germany (DE) [MW]"
"31.05.2022 09:15 - 31.05.2022 09:30","0","1405"
"31.05.2022 09:30 - 31.05.2022 09:45","0","1405"
"31.05.2022 09:45 - 31.05.2022 10:00","0","1401"
"31.05.2022 10:00 - 31.05.2022 10:15","0","1384"
"31.05.2022 10:15 - 31.05.2022 10:30","0","1380"
"31.05.2022 10:30 - 31.05.2022 10:45","0","1380"
"31.05.2022 10:45 - 31.05.2022 11:00","0","1380"
"31.05.2022 11:00 - 31.05.2022 11:15","0","1378"
"31.05.2022 11:15 - 31.05.2022 11:30","0","1377"
"31.05.2022 11:30 - 31.05.2022 11:45","0","1377"
"31.05.2022 11:45 - 31.05.2022 12:00","0","1371"
"31.05.2022 12:00 - 31.05.2022 12:15","0","1345"
"31.05.2022 12:15 - 31.05.2022 12:30","0","1339"
"31.05.2022 12:30 - 31.05.2022 12:45","0","1339"
"31.05.2022 12:45 - 31.05.2022 13:00","0","1313"
"31.05.2022 13:00 - 31.05.2022 13:15","0","1214"
"31.05.2022 13:15 - 31.05.2022 13:30","0","1191"
"31.05.2022 13:30 - 31.05.2022 13:45","0","1191"
"31.05.2022 13:45 - 31.05.2022 14:00","0","1180"
"31.05.2022 14:00 - 31.05.2022 14:15","0","1140"
"31.05.2022 14:15 - 31.05.2022 14:30","0","1130"
"31.05.2022 14:30 - 31.05.2022 14:45","0","1131"
"31.05.2022 14:45 - 31.05.2022 15:00","0","1179"
"31.05.2022 15:00 - 31.05.2022 15:15","0","1362"
"31.05.2022 15:15 - 31.05.2022 15:30","0","1405"
"31.05.2022 15:30 - 31.05.2022 15:45","0","1405"
"31.05.2022 15:45 - 31.05.2022 16:00","0","1405"
"31.05.2022 16:00 - 31.05.2022 16:15","0","1406"
"31.05.2022 16:15 - 31.05.2022 16:30","0","1405"
"31.05.2022 16:30 - 31.05.2022 16:45","0","1406"
"31.05.2022 16:45 - 31.05.2022 17:00","0","1406"
"31.05.2022 17:00 - 31.05.2022 17:15","0","1406"
"31.05.2022 17:15 - 31.05.2022 17:30","0","1406"
"31.05.2022 17:30 - 31.05.2022 17:45","0","1406"
"31.05.2022 17:45 - 31.05.2022 18:00","0","1406"
"31.05.2022 18:00 - 31.05.2022 18:15","0","1406"
"31.05.2022 18:15 - 31.05.2022 18:30","0","1406"
"31.05.2022 18:30 - 31.05.2022 18:45","0","1406"
"31.05.2022 18:45 - 31.05.2022 19:00","0","1405"
"31.05.2022 19:00 - 31.05.2022 19:15","0","1406"
"31.05.2022 19:15 - 31.05.2022 19:30","0","1406"
"31.05.2022 19:30 - 31.05.2022 19:45","0","1405"
"31.05.2022 19:45 - 31.05.2022 20:00","0","1405"
"31.05.2022 20:00 - 31.05.2022 20:15","0","1406"
"31.05.2022 20:15 - 31.05.2022 20:30","0","1406"
"31.05.2022 20:30 - 31.05.2022 20:45","0","1406"
"31.05.2022 20:45 - 31.05.2022 21:00","0","1406"
"31.05.2022 21:00 - 31.05.2022 21:15","0","1406"
"31.05.2022 21:15 - 31.05.2022 21:30","0","1406"
"31.05.2022 21:30 - 31.05.2022 21:45","0","1406"
"31.05.2022 21:45 - 31.05.2022 22:00","0","1405"
"31.05.2022 22:00 - 31.05.2022 22:15","0","1406"
"31.05.2022 22:15 - 31.05.2022 22:30","0","1406"
"31.05.2022 22:30 - 31.05.2022 22:45","0","1406"
"31.05.2022 22:45 - 31.05.2022 23:00","0","1406"
"31.05.2022 23:00 - 31.05.2022 23:15","0","1406"
"31.05.2022 23:15 - 31.05.2022 23:30","0","1406"
"31.05.2022 23:30 - 31.05.2022 23:45","0","1406"
"31.05.2022 23:45 - 01.06.2022 00:00","0","1403"
"01.06.2022 00:00 - 01.06.2022 00:15","0","1394"
"01.06.2022 00:15 - 01.06.2022 00:30","0","1391"
"01.06.2022 00:30 - 01.06.2022 00:45","0","1393"
"01.06.2022 00:45 - 01.06.2022 01:00","0","1389"
"01.06.2022 01:00 - 01.06.2022 01:15","0","1378"
"01.06.2022 01:15 - 01.06.2022 01:30","0","1376"
"01.06.2022 01:30 - 01.06.2022 01:45","0","1376"
"01.06.2022 01:45 - 01.06.2022 02:00","0","1371"
"01.06.2022 02:00 - 01.06.2022 02:15","0","1356"
"01.06.2022 02:15 - 01.06.2022 02:30","0","1352"
"01.06.2022 02:30 - 01.06.2022 02:45","0","1353"
"01.06.2022 02:45 - 01.06.2022 03:00","0","1351"
"01.06.2022 03:00 - 01.06.2022 03:15","0","1346"
"01.06.2022 03:15 - 01.06.2022 03:30","0","1344"
"01.06.2022 03:30 - 01.06.2022 03:45","0","1344"
"01.06.2022 03:45 - 01.06.2022 04:00","0","1348"
"01.06.2022 04:00 - 01.06.2022 04:15","0","1363"
"01.06.2022 04:15 - 01.06.2022 04:30","0","1366"
"01.06.2022 04:30 - 01.06.2022 04:45","0","1365"
"01.06.2022 04:45 - 01.06.2022 05:00","0","1373"
"01.06.2022 05:00 - 01.06.2022 05:15","0","1400"
"01.06.2022 05:15 - 01.06.2022 05:30","0","1406"
"01.06.2022 05:30 - 01.06.2022 05:45","0","1406"
"01.06.2022 05:45 - 01.06.2022 06:00","0","1406"
"01.06.2022 06:00 - 01.06.2022 06:15","0","1406"
"01.06.2022 06:15 - 01.06.2022 06:30","0","1406"
"01.06.2022 06:30 - 01.06.2022 06:45","0","1405"
"01.06.2022 06:45 - 01.06.2022 07:00","0","1406"
"01.06.2022 07:00 - 01.06.2022 07:15","0","1406"
"01.06.2022 07:15 - 01.06.2022 07:30","0","1405"
"01.06.2022 07:30 - 01.06.2022 07:45","0","1406"
"01.06.2022 07:45 - 01.06.2022 08:00","0","1405"
"01.06.2022 08:00 - 01.06.2022 08:15","0","1406"
"01.06.2022 08:15 - 01.06.2022 08:30","0","1405"
"01.06.2022 08:30 - 01.06.2022 08:45","0","1406"
"01.06.2022 08:45 - 01.06.2022 09:00","0","1405"
"01.06.2022 09:00 - 01.06.2022 09:15","0","1405"
"01.06.2022 09:15 - 01.06.2022 09:30","0","1405"
"01.06.2022 09:30 - 01.06.2022 09:45","0","1406"
"01.06.2022 09:45 - 01.06.2022 10:00","0","1397"
"01.06.2022 10:00 - 01.06.2022 10:15","0","1369"
"01.06.2022 10:15 - 01.06.2022 10:30","0","1362"
"01.06.2022 10:30 - 01.06.2022 10:45","0","1362"
"01.06.2022 10:45 - 01.06.2022 11:00","0","1370"
"01.06.2022 11:00 - 01.06.2022 11:15","0","1399"
"01.06.2022 11:15 - 01.06.2022 11:30","0","1405"
"01.06.2022 11:30 - 01.06.2022 11:45","0","1405"
"01.06.2022 11:45 - 01.06.2022 12:00","0","1355"
"01.06.2022 12:00 - 01.06.2022 12:15","0","1161"
"01.06.2022 12:15 - 01.06.2022 12:30","0","1115"
"01.06.2022 12:30 - 01.06.2022 12:45","0","1115"
"01.06.2022 12:45 - 01.06.2022 13:00","0","1154"
"01.06.2022 13:00 - 01.06.2022 13:15","0","1298"
"01.06.2022 13:15 - 01.06.2022 13:30","0","1332"
"01.06.2022 13:30 - 01.06.2022 13:45","0","1332"
"01.06.2022 13:45 - 01.06.2022 14:00","0","1331"
"01.06.2022 14:00 - 01.06.2022 14:15","0","1328"
"01.06.2022 14:15 - 01.06.2022 14:30","0","1328"
"01.06.2022 14:30 - 01.06.2022 14:45","0","1328"
"01.06.2022 14:45 - 01.06.2022 15:00","0","1312"
"01.06.2022 15:00 - 01.06.2022 15:15","0","1248"
"01.06.2022 15:15 - 01.06.2022 15:30","0","1227"
"01.06.2022 15:30 - 01.06.2022 15:45","0","1227"
"01.06.2022 15:45 - 01.06.2022 16:00","0","1247"
"01.06.2022 16:00 - 01.06.2022 16:15","0","1325"
"01.06.2022 16:15 - 01.06.2022 16:30","0","1343"
"01.06.2022 16:30 - 01.06.2022 16:45","0","1343"
"01.06.2022 16:45 - 01.06.2022 17:00","0","1340"
"01.06.2022 17:00 - 01.06.2022 17:15","0","1328"
"01.06.2022 17:15 - 01.06.2022 17:30","0","1325"
"01.06.2022 17:30 - 01.06.2022 17:45","0","1325"
"01.06.2022 17:45 - 01.06.2022 18:00","0","1337"
"01.06.2022 18:00 - 01.06.2022 18:15","0","1380"
"01.06.2022 18:15 - 01.06.2022 18:30","0","1390"
"01.06.2022 18:30 - 01.06.2022 18:45","0","1391"
"01.06.2022 18:45 - 01.06.2022 19:00","0","1393"
"01.06.2022 19:00 - 01.06.2022 19:15","0","1403"
"01.06.2022 19:15 - 01.06.2022 19:30","0","1406"
"01.06.2022 19:30 - 01.06.2022 19:45","0","1406"
"01.06.2022 19:45 - 01.06.2022 20:00","0","1405"
"01.06.2022 20:00 - 01.06.2022 20:15","0","1406"
"01.06.2022 20:15 - 01.06.2022 20:30","0","1405"
"01.06.2022 20:30 - 01.06.2022 20:45","0","1406"
"01.06.2022 20:45 - 01.06.2022 21:00","0","1405"
"01.06.2022 21:00 - 01.06.2022 21:15","0","1405"
"01.06.2022 21:15 - 01.06.2022 21:30","0","1406"
"01.06.2022 21:30 - 01.06.2022 21:45","0","1406"
"01.06.2022 21:45 - 01.06.2022 22:00","0","1405"
"01.06.2022 22:00 - 01.06.2022 22:15","0","1406"
"01.06.2022 22:15 - 01.06.2022 22:30","0","1405"
"01.06.2022 22:30 - 01.06.2022 22:45","0","1406"
"01.06.2022 22:45 - 01.06.2022 23:00","0","1399"
"01.06.2022 23:00 - 01.06.2022 23:15","0","1375"
"01.06.2022 23:15 - 01.06.2022 23:30","0","1369"
"01.06.2022 23:30 - 01.06.2022 23:45","0","1369"
"01.06.2022 23:45 - 02.06.2022 00:00","0","1366"
"02.06.2022 00:00 - 02.06.2022 00:15","0","1357"
"02.06.2022 00:15 - 02.06.2022 00:30","0","1355"
"02.06.2022 00:30 - 02.06.2022 00:45","0","1355"
"02.06.2022 00:45 - 02.06.2022 01:00","0","1364"
"02.06.2022 01:00 - 02.06.2022 01:15","0","1396"
"02.06.2022 01:15 - 02.06.2022 01:30","0","1403"
"02.06.2022 01:30 - 02.06.2022 01:45","0","1403"
"02.06.2022 01:45 - 02.06.2022 02:00","0","1381"
"02.06.2022 02:00 - 02.06.2022 02:15","0","1300"
"02.06.2022 02:15 - 02.06.2022 02:30","0","1281"
"02.06.2022 02:30 - 02.06.2022 02:45","0","1281"
"02.06.2022 02:45 - 02.06.2022 03:00","0","1261"
"02.06.2022 03:00 - 02.06.2022 03:15","0","1187"
"02.06.2022 03:15 - 02.06.2022 03:30","0","1170"
"02.06.2022 03:30 - 02.06.2022 03:45","0","1170"
"02.06.2022 03:45 - 02.06.2022 04:00","0","1165"
"02.06.2022 04:00 - 02.06.2022 04:15","0","1148"
"02.06.2022 04:15 - 02.06.2022 04:30","0","1144"
"02.06.2022 04:30 - 02.06.2022 04:45","0","1144"
"02.06.2022 04:45 - 02.06.2022 05:00","0","1120"
"02.06.2022 05:00 - 02.06.2022 05:15","0","1032"
"02.06.2022 05:15 - 02.06.2022 05:30","0","1013"
"02.06.2022 05:30 - 02.06.2022 05:45","0","1012"
"02.06.2022 05:45 - 02.06.2022 06:00","0","996"
"02.06.2022 06:00 - 02.06.2022 06:15","0","937"
"02.06.2022 06:15 - 02.06.2022 06:30","0","923"
"02.06.2022 06:30 - 02.06.2022 06:45","0","923"
"02.06.2022 06:45 - 02.06.2022 07:00","0","937"
"02.06.2022 07:00 - 02.06.2022 07:15","0","990"
"02.06.2022 07:15 - 02.06.2022 07:30","0","1003"
"02.06.2022 07:30 - 02.06.2022 07:45","0","1003"
"02.06.2022 07:45 - 02.06.2022 08:00","0","1017"
"02.06.2022 08:00 - 02.06.2022 08:15","0","1064"
"02.06.2022 08:15 - 02.06.2022 08:30","0","1073"
"02.06.2022 08:30 - 02.06.2022 08:45","0","1073"
"02.06.2022 08:45 - 02.06.2022 09:00","0","1083"
"02.06.2022 09:00 - 02.06.2022 09:15","0","1085"
"02.06.2022 09:15 - 02.06.2022 09:30","0","1085"
"02.06.2022 09:30 - 02.06.2022 09:45","0","1085"
"02.06.2022 09:45 - 02.06.2022 10:00","0","1039"
"02.06.2022 10:00 - 02.06.2022 10:15","0","870"
"02.06.2022 10:15 - 02.06.2022 10:30","0","830"
"02.06.2022 10:30 - 02.06.2022 10:45","0","830"
"02.06.2022 10:45 - 02.06.2022 11:00","0","833"
"02.06.2022 11:00 - 02.06.2022 11:15","0","844"
"02.06.2022 11:15 - 02.06.2022 11:30","0","847"
"02.06.2022 11:30 - 02.06.2022 11:45","0","847"
"02.06.2022 11:45 - 02.06.2022 12:00","0","851"
"02.06.2022 12:00 - 02.06.2022 12:15","0","868"
"02.06.2022 12:15 - 02.06.2022 12:30","0","872"
"02.06.2022 12:30 - 02.06.2022 12:45","0","872"
"02.06.2022 12:45 - 02.06.2022 13:00","0","817"
"02.06.2022 13:00 - 02.06.2022 13:15","0","607"
"02.06.2022 13:15 - 02.06.2022 13:30","0","557"
"02.06.2022 13:30 - 02.06.2022 13:45","0","557"
"02.06.2022 13:45 - 02.06.2022 14:00","0","578"
"02.06.2022 14:00 - 02.06.2022 14:15","0","734"
"02.06.2022 14:15 - 02.06.2022 14:30","0","899"
"02.06.2022 14:30 - 02.06.2022 14:45","0","899"
"02.06.2022 14:45 - 02.06.2022 15:00","0","927"
"02.06.2022 15:00 - 02.06.2022 15:15","0","1030"
"02.06.2022 15:15 - 02.06.2022 15:30","0","1054"
"02.06.2022 15:30 - 02.06.2022 15:45","0","1054"
"02.06.2022 15:45 - 02.06.2022 16:00","0","1080"
"02.06.2022 16:00 - 02.06.2022 16:15","0","1180"
"02.06.2022 16:15 - 02.06.2022 16:30","0","1204"
"02.06.2022 16:30 - 02.06.2022 16:45","0","1204"
"02.06.2022 16:45 - 02.06.2022 17:00","0","1238"
"02.06.2022 17:00 - 02.06.2022 17:15","0","1364"
"02.06.2022 17:15 - 02.06.2022 17:30","0","1393"
"02.06.2022 17:30 - 02.06.2022 17:45","0","1393"
"02.06.2022 17:45 - 02.06.2022 18:00","0","1395"
"02.06.2022 18:00 - 02.06.2022 18:15","0","1403"
"02.06.2022 18:15 - 02.06.2022 18:30","0","1405"
"02.06.2022 18:30 - 02.06.2022 18:45","0","1405"
"02.06.2022 18:45 - 02.06.2022 19:00","0","1405"
"02.06.2022 19:00 - 02.06.2022 19:15","0","1405"
"02.06.2022 19:15 - 02.06.2022 19:30","0","1405"
"02.06.2022 19:30 - 02.06.2022 19:45","0","1405"
"02.06.2022 19:45 - 02.06.2022 20:00","0","1405"
"02.06.2022 20:00 - 02.06.2022 20:15","0","1405"
"02.06.2022 20:15 - 02.06.2022 20:30","0","1405"
"02.06.2022 20:30 - 02.06.2022 20:45","0","1405"
"02.06.2022 20:45 - 02.06.2022 21:00","0","1405"
"02.06.2022 21:00 - 02.06.2022 21:15","0","1405"
"02.06.2022 21:15 - 02.06.2022 21:30","0","1405"
"02.06.2022 21:30 - 02.06.2022 21:45","0","1405"
"02.06.2022 21:45 - 02.06.2022 22:00","0","1405"
"02.06.2022 22:00 - 02.06.2022 22:15","0","1405"
"02.06.2022 22:15 - 02.06.2022 22:30","0","1405"
"02.06.2022 22:30 - 02.06.2022 22:45","0","1405"
"02.06.2022 22:45 - 02.06.2022 23:00","0","1405"
"02.06.2022 23:00 - 02.06.2022 23:15","0","1404"
"02.06.2022 23:15 - 02.06.2022 23:30","0","1404"
"02.06.2022 23:30 - 02.06.2022 23:45","0","1404"
"02.06.2022 23:45 - 03.06.2022 00:00","0","1404"
"03.06.2022 00:00 - 03.06.2022 00:15","0","1403"
"03.06.2022 00:15 - 03.06.2022 00:30","0","1402"
"03.06.2022 00:30 - 03.06.2022 00:45","0","1403"
"03.06.2022 00:45 - 03.06.2022 01:00","0","1385"
"03.06.2022 01:00 - 03.06.2022 01:15","0","1320"
"03.06.2022 01:15 - 03.06.2022 01:30","0","1305"
"03.06.2022 01:30 - 03.06.2022 01:45","0","1305"
"03.06.2022 01:45 - 03.06.2022 02:00","0","1287"
"03.06.2022 02:00 - 03.06.2022 02:15","0","1222"
"03.06.2022 02:15 - 03.06.2022 02:30","0","1207"
"03.06.2022 02:30 - 03.06.2022 02:45","0","1207"
"03.06.2022 02:45 - 03.06.2022 03:00","0","1237"
"03.06.2022 03:00 - 03.06.2022 03:15","0","1351"
"03.06.2022 03:15 - 03.06.2022 03:30","0","1378"
"03.06.2022 03:30 - 03.06.2022 03:45","0","1378"
"03.06.2022 03:45 - 03.06.2022 04:00","0","1381"
"03.06.2022 04:00 - 03.06.2022 04:15","0","1392"
"03.06.2022 04:15 - 03.06.2022 04:30","0","1395"
"03.06.2022 04:30 - 03.06.2022 04:45","0","1395"
"03.06.2022 04:45 - 03.06.2022 05:00","0","1395"
"03.06.2022 05:00 - 03.06.2022 05:15","0","1394"
"03.06.2022 05:15 - 03.06.2022 05:30","0","1394"
"03.06.2022 05:30 - 03.06.2022 05:45","0","1394"
"03.06.2022 05:45 - 03.06.2022 06:00","0","1396"
"03.06.2022 06:00 - 03.06.2022 06:15","0","1403"
"03.06.2022 06:15 - 03.06.2022 06:30","0","1405"
"03.06.2022 06:30 - 03.06.2022 06:45","0","1405"
"03.06.2022 06:45 - 03.06.2022 07:00","0","1405"
"03.06.2022 07:00 - 03.06.2022 07:15","0","1405"
"03.06.2022 07:15 - 03.06.2022 07:30","0","1405"
"03.06.2022 07:30 - 03.06.2022 07:45","0","1405"
"03.06.2022 07:45 - 03.06.2022 08:00","0","1405"
"03.06.2022 08:00 - 03.06.2022 08:15","0","1405"
"03.06.2022 08:15 - 03.06.2022 08:30","0","1405"
"03.06.2022 08:30 - 03.06.2022 08:45","0","1405"
"03.06.2022 08:45 - 03.06.2022 09:00","0","1395"
"03.06.2022 09:00 - 03.06.2022 09:15","0","1356"
"03.06.2022 09:15 - 03.06.2022 09:30","0","1347"
"03.06.2022 09:30 - 03.06.2022 09:45","0","1347"
"03.06.2022 09:45 - 03.06.2022 10:00","0","1304"
"03.06.2022 10:00 - 03.06.2022 10:15","0","1140"
"03.06.2022 10:15 - 03.06.2022 10:30","0","1101"
"03.06.2022 10:30 - 03.06.2022 10:45","0","1101"
"03.06.2022 10:45 - 03.06.2022 11:00","0","1002"
"03.06.2022 11:00 - 03.06.2022 11:15","0","604"
"03.06.2022 11:15 - 03.06.2022 11:30","0","505"
"03.06.2022 11:30 - 03.06.2022 11:45","0","505"
"03.06.2022 11:45 - 03.06.2022 12:00","0","415"
"03.06.2022 12:00 - 03.06.2022 12:15","0","58"
"03.06.2022 12:15 - 03.06.2022 12:30","33","0"
"03.06.2022 12:30 - 03.06.2022 12:45","33","0"
"03.06.2022 12:45 - 03.06.2022 13:00","54","0"
"03.06.2022 13:00 - 03.06.2022 13:15","135","0"
"03.06.2022 13:15 - 03.06.2022 13:30","154","0"
"03.06.2022 13:30 - 03.06.2022 13:45","154","0"
"03.06.2022 13:45 - 03.06.2022 14:00","80","0"
"03.06.2022 14:00 - 03.06.2022 14:15","0","207"
"03.06.2022 14:15 - 03.06.2022 14:30","0","277"
"03.06.2022 14:30 - 03.06.2022 14:45","0","277"
"03.06.2022 14:45 - 03.06.2022 15:00","0","377"
"03.06.2022 15:00 - 03.06.2022 15:15","0","778"
"03.06.2022 15:15 - 03.06.2022 15:30","0","880"
"03.06.2022 15:30 - 03.06.2022 15:45","0","880"
"03.06.2022 15:45 - 03.06.2022 16:00","0","968"
"03.06.2022 16:00 - 03.06.2022 16:15","0","1316"
"03.06.2022 16:15 - 03.06.2022 16:30","0","1401"
"03.06.2022 16:30 - 03.06.2022 16:45","0","1401"
"03.06.2022 16:45 - 03.06.2022 17:00","0","1402"
"03.06.2022 17:00 - 03.06.2022 17:15","0","1405"
"03.06.2022 17:15 - 03.06.2022 17:30","0","1405"
"03.06.2022 17:30 - 03.06.2022 17:45","0","1405"
"03.06.2022 17:45 - 03.06.2022 18:00","0","1405"
"03.06.2022 18:00 - 03.06.2022 18:15","0","1405"
"03.06.2022 18:15 - 03.06.2022 18:30","0","1405"
"03.06.2022 18:30 - 03.06.2022 18:45","0","1405"
"03.06.2022 18:45 - 03.06.2022 19:00","0","1405"
"03.06.2022 19:00 - 03.06.2022 19:15","0","1405"
"03.06.2022 19:15 - 03.06.2022 19:30","0","1406"
"03.06.2022 19:30 - 03.06.2022 19:45","0","1405"
"03.06.2022 19:45 - 03.06.2022 20:00","0","1405"
"03.06.2022 20:00 - 03.06.2022 20:15","0","1406"
"03.06.2022 20:15 - 03.06.2022 20:30","0","1405"
"03.06.2022 20:30 - 03.06.2022 20:45","0","1405"
"03.06.2022 20:45 - 03.06.2022 21:00","0","1406"
"03.06.2022 21:00 - 03.06.2022 21:15","0","1405"
"03.06.2022 21:15 - 03.06.2022 21:30","0","1405"
"03.06.2022 21:30 - 03.06.2022 21:45","0","1405"
"03.06.2022 21:45 - 03.06.2022 22:00","0","1405"
"03.06.2022 22:00 - 03.06.2022 22:15","0","1405"
"03.06.2022 22:15 - 03.06.2022 22:30","0","1406"
"03.06.2022 22:30 - 03.06.2022 22:45","0","1405"
"03.06.2022 22:45 - 03.06.2022 23:00","0","1405"
"03.06.2022 23:00 - 03.06.2022 23:15","0","1405"
"03.06.2022 23:15 - 03.06.2022 23:30","0","1405"
"03.06.2022 23:30 - 03.06.2022 23:45","0","1405"
"03.06.2022 23:45 - 04.06.2022 00:00","0","1405"
"04.06.2022 00:00 - 04.06.2022 00:15","0","1404"
"04.06.2022 00:15 - 04.06.2022 00:30","0","1404"
"04.06.2022 00:30 - 04.06.2022 00:45","0","1404"
"04.06.2022 00:45 - 04.06.2022 01:00","0","1375"
"04.06.2022 01:00 - 04.06.2022 01:15","0","1266"
"04.06.2022 01:15 - 04.06.2022 01:30","0","1241"
"04.06.2022 01:30 - 04.06.2022 01:45","0","1241"
"04.06.2022 01:45 - 04.06.2022 02:00","0","1207"
"04.06.2022 02:00 - 04.06.2022 02:15","0","1082"
"04.06.2022 02:15 - 04.06.2022 02:30","0","1053"
"04.06.2022 02:30 - 04.06.2022 02:45","0","1053"
"04.06.2022 02:45 - 04.06.2022 03:00","0","956"
"04.06.2022 03:00 - 04.06.2022 03:15","0","571"
"04.06.2022 03:15 - 04.06.2022 03:30","0","475"
"04.06.2022 03:30 - 04.06.2022 03:45","0","475"
"04.06.2022 03:45 - 04.06.2022 04:00","0","429"
"04.06.2022 04:00 - 04.06.2022 04:15","0","254"
"04.06.2022 04:15 - 04.06.2022 04:30","0","213"
"04.06.2022 04:30 - 04.06.2022 04:45","0","213"
"04.06.2022 04:45 - 04.06.2022 05:00","0","239"
"04.06.2022 05:00 - 04.06.2022 05:15","0","334"
"04.06.2022 05:15 - 04.06.2022 05:30","0","357"
"04.06.2022 05:30 - 04.06.2022 05:45","0","356"
"04.06.2022 05:45 - 04.06.2022 06:00","0","457"
"04.06.2022 06:00 - 04.06.2022 06:15","0","858"
"04.06.2022 06:15 - 04.06.2022 06:30","0","960"
"04.06.2022 06:30 - 04.06.2022 06:45","0","960"
"04.06.2022 06:45 - 04.06.2022 07:00","0","1036"
"04.06.2022 07:00 - 04.06.2022 07:15","0","1332"
"04.06.2022 07:15 - 04.06.2022 07:30","0","1405"
"04.06.2022 07:30 - 04.06.2022 07:45","0","1405"
"04.06.2022 07:45 - 04.06.2022 08:00","0","1405"
"04.06.2022 08:00 - 04.06.2022 08:15","0","1405"
"04.06.2022 08:15 - 04.06.2022 08:30","0","1405"
"04.06.2022 08:30 - 04.06.2022 08:45","0","1405"
"04.06.2022 08:45 - 04.06.2022 09:00","0","1324"
"04.06.2022 09:00 - 04.06.2022 09:15","0","1004"
"04.06.2022 09:15 - 04.06.2022 09:30","0","925"
"04.06.2022 09:30 - 04.06.2022 09:45","0","925"
"04.06.2022 09:45 - 04.06.2022 10:00","0","825"
"04.06.2022 10:00 - 04.06.2022 10:15","0","424"
"04.06.2022 10:15 - 04.06.2022 10:30","0","323"
"04.06.2022 10:30 - 04.06.2022 10:45","0","324"
"04.06.2022 10:45 - 04.06.2022 11:00","0","225"
"04.06.2022 11:00 - 04.06.2022 11:15","168","0"
"04.06.2022 11:15 - 04.06.2022 11:30","266","0"
"04.06.2022 11:30 - 04.06.2022 11:45","267","0"
"04.06.2022 11:45 - 04.06.2022 12:00","348","0"
"04.06.2022 12:00 - 04.06.2022 12:15","668","0"
"04.06.2022 12:15 - 04.06.2022 12:30","749","0"
"04.06.2022 12:30 - 04.06.2022 12:45","748","0"
"04.06.2022 12:45 - 04.06.2022 13:00","839","0"
"04.06.2022 13:00 - 04.06.2022 13:15","1198","0"
"04.06.2022 13:15 - 04.06.2022 13:30","1288","0"
"04.06.2022 13:30 - 04.06.2022 13:45","1287","0"
"04.06.2022 13:45 - 04.06.2022 14:00","1214","0"
"04.06.2022 14:00 - 04.06.2022 14:15","925","0"
"04.06.2022 14:15 - 04.06.2022 14:30","855","0"
"04.06.2022 14:30 - 04.06.2022 14:45","855","0"
"04.06.2022 14:45 - 04.06.2022 15:00","801","0"
"04.06.2022 15:00 - 04.06.2022 15:15","596","0"
"04.06.2022 15:15 - 04.06.2022 15:30","548","0"
"04.06.2022 15:30 - 04.06.2022 15:45","547","0"
"04.06.2022 15:45 - 04.06.2022 16:00","448","0"
"04.06.2022 16:00 - 04.06.2022 16:15","49","0"
"04.06.2022 16:15 - 04.06.2022 16:30","0","52"
"04.06.2022 16:30 - 04.06.2022 16:45","0","52"
"04.06.2022 16:45 - 04.06.2022 17:00","0","152"
"04.06.2022 17:00 - 04.06.2022 17:15","0","553"
"04.06.2022 17:15 - 04.06.2022 17:30","0","654"
"04.06.2022 17:30 - 04.06.2022 17:45","0","653"
"04.06.2022 17:45 - 04.06.2022 18:00","0","754"
"04.06.2022 18:00 - 04.06.2022 18:15","0","1156"
"04.06.2022 18:15 - 04.06.2022 18:30","0","1257"
"04.06.2022 18:30 - 04.06.2022 18:45","0","1257"
"04.06.2022 18:45 - 04.06.2022 19:00","0","1284"
"04.06.2022 19:00 - 04.06.2022 19:15","0","1383"
"04.06.2022 19:15 - 04.06.2022 19:30","0","1406"
"04.06.2022 19:30 - 04.06.2022 19:45","0","1406"
"04.06.2022 19:45 - 04.06.2022 20:00","0","1406"
"04.06.2022 20:00 - 04.06.2022 20:15","0","1406"
"04.06.2022 20:15 - 04.06.2022 20:30","0","1406"
"04.06.2022 20:30 - 04.06.2022 20:45","0","1406"
"04.06.2022 20:45 - 04.06.2022 21:00","0","1406"
"04.06.2022 21:00 - 04.06.2022 21:15","0","1406"
"04.06.2022 21:15 - 04.06.2022 21:30","0","1406"
"04.06.2022 21:30 - 04.06.2022 21:45","0","1406"
"04.06.2022 21:45 - 04.06.2022 22:00","0","1406"
"04.06.2022 22:00 - 04.06.2022 22:15","0","1406"
"04.06.2022 22:15 - 04.06.2022 22:30","0","1406"
"04.06.2022 22:30 - 04.06.2022 22:45","0","1406"
"04.06.2022 22:45 - 04.06.2022 23:00","0","1406"
"04.06.2022 23:00 - 04.06.2022 23:15","0","1406"
"04.06.2022 23:15 - 04.06.2022 23:30","0","1406"
"04.06.2022 23:30 - 04.06.2022 23:45","0","1406"
"04.06.2022 23:45 - 05.06.2022 00:00","0","1309"
"05.06.2022 00:00 - 05.06.2022 00:15","0","927"
"05.06.2022 00:15 - 05.06.2022 00:30","0","830"
"05.06.2022 00:30 - 05.06.2022 00:45","0","831"
"05.06.2022 00:45 - 05.06.2022 01:00","0","731"
"05.06.2022 01:00 - 05.06.2022 01:15","0","329"
"05.06.2022 01:15 - 05.06.2022 01:30","0","228"
"05.06.2022 01:30 - 05.06.2022 01:45","0","228"
"05.06.2022 01:45 - 05.06.2022 02:00","0","237"
"05.06.2022 02:00 - 05.06.2022 02:15","0","266"
"05.06.2022 02:15 - 05.06.2022 02:30","0","273"
