"Time (CET/CEST)","Germany (DE) > Norway (NO) [MW]","Norway (NO) > Germany (DE) [MW]"
"23.05.2023 10:45 - 23.05.2023 11:00","0","499"
"23.05.2023 11:00 - 23.05.2023 11:15","0","492"
"23.05.2023 11:15 - 23.05.2023 11:30","0","491"
"23.05.2023 11:30 - 23.05.2023 11:45","0","491"
"23.05.2023 11:45 - 23.05.2023 12:00","0","491"
"23.05.2023 12:00 - 23.05.2023 12:15","0","491"
"23.05.2023 12:15 - 23.05.2023 12:30","0","491"
"23.05.2023 12:30 - 23.05.2023 12:45","0","491"
"23.05.2023 12:45 - 23.05.2023 13:00","0","491"
"23.05.2023 13:00 - 23.05.2023 13:15","0","491"
"23.05.2023 13:15 - 23.05.2023 13:30","0","491"
"23.05.2023 13:30 - 23.05.2023 13:45","0","491"
"23.05.2023 13:45 - 23.05.2023 14:00","0","489"
"23.05.2023 14:00 - 23.05.2023 14:15","0","482"
"23.05.2023 14:15 - 23.05.2023 14:30","0","481"
"23.05.2023 14:30 - 23.05.2023 14:45","0","481"
"23.05.2023 14:45 - 23.05.2023 15:00","0","481"
"23.05.2023 15:00 - 23.05.2023 15:15","0","481"
"23.05.2023 15:15 - 23.05.2023 15:30","0","481"
"23.05.2023 15:30 - 23.05.2023 15:45","0","481"
"23.05.2023 15:45 - 23.05.2023 16:00","0","483"
"23.05.2023 16:00 - 23.05.2023 16:15","0","489"
"23.05.2023 16:15 - 23.05.2023 16:30","0","491"
"23.05.2023 16:30 - 23.05.2023 16:45","0","491"
"23.05.2023 16:45 - 23.05.2023 17:00","0","493"
"23.05.2023 17:00 - 23.05.2023 17:15","0","499"
"23.05.2023 17:15 - 23.05.2023 17:30","0","501"
"23.05.2023 17:30 - 23.05.2023 17:45","0","501"
"23.05.2023 17:45 - 23.05.2023 18:00","0","501"
"23.05.2023 18:00 - 23.05.2023 18:15","0","501"
"23.05.2023 18:15 - 23.05.2023 18:30","0","501"
"23.05.2023 18:30 - 23.05.2023 18:45","0","501"
"23.05.2023 18:45 - 23.05.2023 19:00","0","503"
"23.05.2023 19:00 - 23.05.2023 19:15","0","510"
"23.05.2023 19:15 - 23.05.2023 19:30","0","511"
"23.05.2023 19:30 - 23.05.2023 19:45","0","511"
"23.05.2023 19:45 - 23.05.2023 20:00","0","513"
"23.05.2023 20:00 - 23.05.2023 20:15","0","520"
"23.05.2023 20:15 - 23.05.2023 20:30","0","521"
"23.05.2023 20:30 - 23.05.2023 20:45","0","521"
"23.05.2023 20:45 - 23.05.2023 21:00","0","521"
"23.05.2023 21:00 - 23.05.2023 21:15","0","521"
"23.05.2023 21:15 - 23.05.2023 21:30","0","521"
"23.05.2023 21:30 - 23.05.2023 21:45","0","521"
"23.05.2023 21:45 - 23.05.2023 22:00","0","523"
"23.05.2023 22:00 - 23.05.2023 22:15","0","530"
"23.05.2023 22:15 - 23.05.2023 22:30","0","531"
"23.05.2023 22:30 - 23.05.2023 22:45","0","531"
"23.05.2023 22:45 - 23.05.2023 23:00","0","531"
"23.05.2023 23:00 - 23.05.2023 23:15","0","531"
"23.05.2023 23:15 - 23.05.2023 23:30","0","531"
"23.05.2023 23:30 - 23.05.2023 23:45","0","531"
"23.05.2023 23:45 - 24.05.2023 00:00","0","533"
"24.05.2023 00:00 - 24.05.2023 00:15","0","539"
"24.05.2023 00:15 - 24.05.2023 00:30","0","540"
"24.05.2023 00:30 - 24.05.2023 00:45","0","541"
"24.05.2023 00:45 - 24.05.2023 01:00","0","537"
"24.05.2023 01:00 - 24.05.2023 01:15","0","524"
"24.05.2023 01:15 - 24.05.2023 01:30","0","521"
"24.05.2023 01:30 - 24.05.2023 01:45","0","521"
"24.05.2023 01:45 - 24.05.2023 02:00","0","525"
"24.05.2023 02:00 - 24.05.2023 02:15","0","538"
"24.05.2023 02:15 - 24.05.2023 02:30","0","541"
"24.05.2023 02:30 - 24.05.2023 02:45","0","541"
"24.05.2023 02:45 - 24.05.2023 03:00","0","539"
"24.05.2023 03:00 - 24.05.2023 03:15","0","533"
"24.05.2023 03:15 - 24.05.2023 03:30","0","531"
"24.05.2023 03:30 - 24.05.2023 03:45","0","531"
"24.05.2023 03:45 - 24.05.2023 04:00","0","533"
"24.05.2023 04:00 - 24.05.2023 04:15","0","540"
"24.05.2023 04:15 - 24.05.2023 04:30","0","541"
"24.05.2023 04:30 - 24.05.2023 04:45","0","541"
"24.05.2023 04:45 - 24.05.2023 05:00","0","541"
"24.05.2023 05:00 - 24.05.2023 05:15","0","541"
"24.05.2023 05:15 - 24.05.2023 05:30","0","541"
"24.05.2023 05:30 - 24.05.2023 05:45","0","541"
"24.05.2023 05:45 - 24.05.2023 06:00","0","541"
"24.05.2023 06:00 - 24.05.2023 06:15","0","541"
"24.05.2023 06:15 - 24.05.2023 06:30","0","541"
"24.05.2023 06:30 - 24.05.2023 06:45","0","541"
"24.05.2023 06:45 - 24.05.2023 07:00","0","537"
"24.05.2023 07:00 - 24.05.2023 07:15","0","524"
"24.05.2023 07:15 - 24.05.2023 07:30","0","521"
"24.05.2023 07:30 - 24.05.2023 07:45","0","521"
"24.05.2023 07:45 - 24.05.2023 08:00","0","548"
"24.05.2023 08:00 - 24.05.2023 08:15","0","647"
"24.05.2023 08:15 - 24.05.2023 08:30","0","672"
"24.05.2023 08:30 - 24.05.2023 08:45","0","672"
"24.05.2023 08:45 - 24.05.2023 09:00","0","668"
"24.05.2023 09:00 - 24.05.2023 09:15","0","655"
"24.05.2023 09:15 - 24.05.2023 09:30","0","652"
"24.05.2023 09:30 - 24.05.2023 09:45","0","652"
"24.05.2023 09:45 - 24.05.2023 10:00","0","664"
"24.05.2023 10:00 - 24.05.2023 10:15","0","717"
"24.05.2023 10:15 - 24.05.2023 10:30","0","732"
"24.05.2023 10:30 - 24.05.2023 10:45","0","732"
"24.05.2023 10:45 - 24.05.2023 11:00","0","756"
"24.05.2023 11:00 - 24.05.2023 11:15","0","842"
"24.05.2023 11:15 - 24.05.2023 11:30","0","863"
"24.05.2023 11:30 - 24.05.2023 11:45","0","863"
"24.05.2023 11:45 - 24.05.2023 12:00","0","887"
"24.05.2023 12:00 - 24.05.2023 12:15","0","973"
"24.05.2023 12:15 - 24.05.2023 12:30","0","994"
"24.05.2023 12:30 - 24.05.2023 12:45","0","994"
"24.05.2023 12:45 - 24.05.2023 13:00","0","1013"
"24.05.2023 13:00 - 24.05.2023 13:15","0","1086"
"24.05.2023 13:15 - 24.05.2023 13:30","0","1104"
"24.05.2023 13:30 - 24.05.2023 13:45","0","1104"
"24.05.2023 13:45 - 24.05.2023 14:00","0","1103"
"24.05.2023 14:00 - 24.05.2023 14:15","0","1096"
"24.05.2023 14:15 - 24.05.2023 14:30","0","1094"
"24.05.2023 14:30 - 24.05.2023 14:45","0","1094"
"24.05.2023 14:45 - 24.05.2023 15:00","0","1100"
"24.05.2023 15:00 - 24.05.2023 15:15","0","1119"
"24.05.2023 15:15 - 24.05.2023 15:30","0","1124"
"24.05.2023 15:30 - 24.05.2023 15:45","0","1125"
"24.05.2023 15:45 - 24.05.2023 16:00","0","1131"
"24.05.2023 16:00 - 24.05.2023 16:15","0","1150"
"24.05.2023 16:15 - 24.05.2023 16:30","0","1165"
"24.05.2023 16:30 - 24.05.2023 16:45","0","1165"
"24.05.2023 16:45 - 24.05.2023 17:00","0","1168"
"24.05.2023 17:00 - 24.05.2023 17:15","0","1182"
"24.05.2023 17:15 - 24.05.2023 17:30","0","1185"
"24.05.2023 17:30 - 24.05.2023 17:45","0","1185"
"24.05.2023 17:45 - 24.05.2023 18:00","0","1181"
"24.05.2023 18:00 - 24.05.2023 18:15","0","1168"
"24.05.2023 18:15 - 24.05.2023 18:30","0","1165"
"24.05.2023 18:30 - 24.05.2023 18:45","0","1165"
"24.05.2023 18:45 - 24.05.2023 19:00","0","1161"
"24.05.2023 19:00 - 24.05.2023 19:15","0","1148"
"24.05.2023 19:15 - 24.05.2023 19:30","0","1145"
"24.05.2023 19:30 - 24.05.2023 19:45","0","1145"
"24.05.2023 19:45 - 24.05.2023 20:00","0","1147"
"24.05.2023 20:00 - 24.05.2023 20:15","0","1153"
"24.05.2023 20:15 - 24.05.2023 20:30","0","1155"
"24.05.2023 20:30 - 24.05.2023 20:45","0","1155"
"24.05.2023 20:45 - 24.05.2023 21:00","0","1158"
"24.05.2023 21:00 - 24.05.2023 21:15","0","1172"
"24.05.2023 21:15 - 24.05.2023 21:30","0","1175"
"24.05.2023 21:30 - 24.05.2023 21:45","0","1175"
"24.05.2023 21:45 - 24.05.2023 22:00","0","1169"
"24.05.2023 22:00 - 24.05.2023 22:15","0","1150"
"24.05.2023 22:15 - 24.05.2023 22:30","0","1145"
"24.05.2023 22:30 - 24.05.2023 22:45","0","1145"
"24.05.2023 22:45 - 24.05.2023 23:00","0","1145"
"24.05.2023 23:00 - 24.05.2023 23:15","0","1145"
"24.05.2023 23:15 - 24.05.2023 23:30","0","1145"
"24.05.2023 23:30 - 24.05.2023 23:45","0","1145"
"24.05.2023 23:45 - 25.05.2023 00:00","0","1172"
"25.05.2023 00:00 - 25.05.2023 00:15","0","1271"
"25.05.2023 00:15 - 25.05.2023 00:30","0","1295"
"25.05.2023 00:30 - 25.05.2023 00:45","0","1295"
"25.05.2023 00:45 - 25.05.2023 01:00","0","1292"
"25.05.2023 01:00 - 25.05.2023 01:15","0","1278"
"25.05.2023 01:15 - 25.05.2023 01:30","0","1275"
"25.05.2023 01:30 - 25.05.2023 01:45","0","1275"
"25.05.2023 01:45 - 25.05.2023 02:00","0","1257"
"25.05.2023 02:00 - 25.05.2023 02:15","0","1190"
"25.05.2023 02:15 - 25.05.2023 02:30","0","1175"
"25.05.2023 02:30 - 25.05.2023 02:45","0","1175"
"25.05.2023 02:45 - 25.05.2023 03:00","0","1160"
"25.05.2023 03:00 - 25.05.2023 03:15","0","1107"
"25.05.2023 03:15 - 25.05.2023 03:30","0","1094"
"25.05.2023 03:30 - 25.05.2023 03:45","0","1094"
"25.05.2023 03:45 - 25.05.2023 04:00","0","1084"
"25.05.2023 04:00 - 25.05.2023 04:15","0","1043"
"25.05.2023 04:15 - 25.05.2023 04:30","0","1034"
"25.05.2023 04:30 - 25.05.2023 04:45","0","1034"
"25.05.2023 04:45 - 25.05.2023 05:00","0","1025"
"25.05.2023 05:00 - 25.05.2023 05:15","0","992"
"25.05.2023 05:15 - 25.05.2023 05:30","0","984"
"25.05.2023 05:30 - 25.05.2023 05:45","0","984"
"25.05.2023 05:45 - 25.05.2023 06:00","0","998"
"25.05.2023 06:00 - 25.05.2023 06:15","0","1052"
"25.05.2023 06:15 - 25.05.2023 06:30","0","1064"
"25.05.2023 06:30 - 25.05.2023 06:45","0","1064"
"25.05.2023 06:45 - 25.05.2023 07:00","0","1053"
"25.05.2023 07:00 - 25.05.2023 07:15","0","1014"
"25.05.2023 07:15 - 25.05.2023 07:30","0","1004"
"25.05.2023 07:30 - 25.05.2023 07:45","0","1004"
"25.05.2023 07:45 - 25.05.2023 08:00","0","981"
"25.05.2023 08:00 - 25.05.2023 08:15","0","894"
"25.05.2023 08:15 - 25.05.2023 08:30","0","873"
"25.05.2023 08:30 - 25.05.2023 08:45","0","873"
"25.05.2023 08:45 - 25.05.2023 09:00","0","877"
"25.05.2023 09:00 - 25.05.2023 09:15","0","890"
"25.05.2023 09:15 - 25.05.2023 09:30","0","894"
"25.05.2023 09:30 - 25.05.2023 09:45","0","893"
"25.05.2023 09:45 - 25.05.2023 10:00","0","863"
"25.05.2023 10:00 - 25.05.2023 10:15","0","750"
"25.05.2023 10:15 - 25.05.2023 10:30","0","722"
"25.05.2023 10:30 - 25.05.2023 10:45","0","722"
"25.05.2023 10:45 - 25.05.2023 11:00","0","713"
"25.05.2023 11:00 - 25.05.2023 11:15","0","680"
"25.05.2023 11:15 - 25.05.2023 11:30","0","672"
"25.05.2023 11:30 - 25.05.2023 11:45","0","672"
"25.05.2023 11:45 - 25.05.2023 12:00","0","663"
"25.05.2023 12:00 - 25.05.2023 12:15","0","629"
"25.05.2023 12:15 - 25.05.2023 12:30","0","621"
"25.05.2023 12:30 - 25.05.2023 12:45","0","621"
"25.05.2023 12:45 - 25.05.2023 13:00","0","607"
"25.05.2023 13:00 - 25.05.2023 13:15","0","553"
"25.05.2023 13:15 - 25.05.2023 13:30","0","541"
"25.05.2023 13:30 - 25.05.2023 13:45","0","541"
"25.05.2023 13:45 - 25.05.2023 14:00","0","537"
"25.05.2023 14:00 - 25.05.2023 14:15","0","524"
"25.05.2023 14:15 - 25.05.2023 14:30","0","521"
"25.05.2023 14:30 - 25.05.2023 14:45","0","521"
"25.05.2023 14:45 - 25.05.2023 15:00","0","514"
"25.05.2023 15:00 - 25.05.2023 15:15","0","491"
"25.05.2023 15:15 - 25.05.2023 15:30","0","485"
"25.05.2023 15:30 - 25.05.2023 15:45","0","485"
"25.05.2023 15:45 - 25.05.2023 16:00","0","486"
"25.05.2023 16:00 - 25.05.2023 16:15","0","490"
"25.05.2023 16:15 - 25.05.2023 16:30","0","491"
"25.05.2023 16:30 - 25.05.2023 16:45","0","491"
"25.05.2023 16:45 - 25.05.2023 17:00","0","493"
"25.05.2023 17:00 - 25.05.2023 17:15","0","499"
"25.05.2023 17:15 - 25.05.2023 17:30","0","501"
"25.05.2023 17:30 - 25.05.2023 17:45","0","501"
"25.05.2023 17:45 - 25.05.2023 18:00","0","536"
"25.05.2023 18:00 - 25.05.2023 18:15","0","670"
"25.05.2023 18:15 - 25.05.2023 18:30","0","702"
"25.05.2023 18:30 - 25.05.2023 18:45","0","702"
"25.05.2023 18:45 - 25.05.2023 19:00","0","709"
"25.05.2023 19:00 - 25.05.2023 19:15","0","736"
"25.05.2023 19:15 - 25.05.2023 19:30","0","742"
"25.05.2023 19:30 - 25.05.2023 19:45","0","742"
"25.05.2023 19:45 - 25.05.2023 20:00","0","746"
"25.05.2023 20:00 - 25.05.2023 20:15","0","759"
"25.05.2023 20:15 - 25.05.2023 20:30","0","763"
"25.05.2023 20:30 - 25.05.2023 20:45","0","763"
"25.05.2023 20:45 - 25.05.2023 21:00","0","764"
"25.05.2023 21:00 - 25.05.2023 21:15","0","771"
"25.05.2023 21:15 - 25.05.2023 21:30","0","773"
"25.05.2023 21:30 - 25.05.2023 21:45","0","773"
"25.05.2023 21:45 - 25.05.2023 22:00","0","791"
"25.05.2023 22:00 - 25.05.2023 22:15","0","857"
"25.05.2023 22:15 - 25.05.2023 22:30","0","873"
"25.05.2023 22:30 - 25.05.2023 22:45","0","873"
"25.05.2023 22:45 - 25.05.2023 23:00","0","888"
"25.05.2023 23:00 - 25.05.2023 23:15","0","941"
"25.05.2023 23:15 - 25.05.2023 23:30","0","954"
"25.05.2023 23:30 - 25.05.2023 23:45","0","954"
"25.05.2023 23:45 - 26.05.2023 00:00","0","966"
"26.05.2023 00:00 - 26.05.2023 00:15","0","1010"
"26.05.2023 00:15 - 26.05.2023 00:30","0","1021"
"26.05.2023 00:30 - 26.05.2023 00:45","0","1021"
"26.05.2023 00:45 - 26.05.2023 01:00","0","1024"
"26.05.2023 01:00 - 26.05.2023 01:15","0","1032"
"26.05.2023 01:15 - 26.05.2023 01:30","0","1034"
"26.05.2023 01:30 - 26.05.2023 01:45","0","1034"
"26.05.2023 01:45 - 26.05.2023 02:00","0","1032"
"26.05.2023 02:00 - 26.05.2023 02:15","0","1026"
"26.05.2023 02:15 - 26.05.2023 02:30","0","1024"
"26.05.2023 02:30 - 26.05.2023 02:45","0","1024"
"26.05.2023 02:45 - 26.05.2023 03:00","0","1024"
"26.05.2023 03:00 - 26.05.2023 03:15","0","1024"
"26.05.2023 03:15 - 26.05.2023 03:30","0","1024"
"26.05.2023 03:30 - 26.05.2023 03:45","0","1024"
"26.05.2023 03:45 - 26.05.2023 04:00","0","1022"
"26.05.2023 04:00 - 26.05.2023 04:15","0","1016"
"26.05.2023 04:15 - 26.05.2023 04:30","0","1014"
"26.05.2023 04:30 - 26.05.2023 04:45","0","1014"
"26.05.2023 04:45 - 26.05.2023 05:00","0","1016"
"26.05.2023 05:00 - 26.05.2023 05:15","0","1023"
"26.05.2023 05:15 - 26.05.2023 05:30","0","1024"
"26.05.2023 05:30 - 26.05.2023 05:45","0","1024"
"26.05.2023 05:45 - 26.05.2023 06:00","0","1031"
"26.05.2023 06:00 - 26.05.2023 06:15","0","1058"
"26.05.2023 06:15 - 26.05.2023 06:30","0","1064"
"26.05.2023 06:30 - 26.05.2023 06:45","0","1064"
"26.05.2023 06:45 - 26.05.2023 07:00","0","1038"
"26.05.2023 07:00 - 26.05.2023 07:15","0","938"
"26.05.2023 07:15 - 26.05.2023 07:30","0","914"
"26.05.2023 07:30 - 26.05.2023 07:45","0","913"
"26.05.2023 07:45 - 26.05.2023 08:00","0","908"
"26.05.2023 08:00 - 26.05.2023 08:15","0","893"
"26.05.2023 08:15 - 26.05.2023 08:30","0","883"
"26.05.2023 08:30 - 26.05.2023 08:45","0","883"
"26.05.2023 08:45 - 26.05.2023 09:00","0","865"
"26.05.2023 09:00 - 26.05.2023 09:15","0","799"
"26.05.2023 09:15 - 26.05.2023 09:30","0","782"
"26.05.2023 09:30 - 26.05.2023 09:45","0","783"
"26.05.2023 09:45 - 26.05.2023 10:00","0","686"
"26.05.2023 10:00 - 26.05.2023 10:15","0","295"
"26.05.2023 10:15 - 26.05.2023 10:30","0","190"
"26.05.2023 10:30 - 26.05.2023 10:45","0","190"
"26.05.2023 10:45 - 26.05.2023 11:00","0","128"
"26.05.2023 11:00 - 26.05.2023 11:15","109","0"
"26.05.2023 11:15 - 26.05.2023 11:30","170","0"
"26.05.2023 11:30 - 26.05.2023 11:45","170","0"
"26.05.2023 11:45 - 26.05.2023 12:00","231","0"
"26.05.2023 12:00 - 26.05.2023 12:15","470","0"
"26.05.2023 12:15 - 26.05.2023 12:30","530","0"
"26.05.2023 12:30 - 26.05.2023 12:45","530","0"
"26.05.2023 12:45 - 26.05.2023 13:00","552","0"
"26.05.2023 13:00 - 26.05.2023 13:15","633","0"
"26.05.2023 13:15 - 26.05.2023 13:30","654","0"
"26.05.2023 13:30 - 26.05.2023 13:45","653","0"
"26.05.2023 13:45 - 26.05.2023 14:00","688","0"
"26.05.2023 14:00 - 26.05.2023 14:15","822","0"
"26.05.2023 14:15 - 26.05.2023 14:30","855","0"
"26.05.2023 14:30 - 26.05.2023 14:45","856","0"
"26.05.2023 14:45 - 26.05.2023 15:00","776","0"
"26.05.2023 15:00 - 26.05.2023 15:15","465","0"
"26.05.2023 15:15 - 26.05.2023 15:30","388","0"
"26.05.2023 15:30 - 26.05.2023 15:45","388","0"
"26.05.2023 15:45 - 26.05.2023 16:00","291","0"
"26.05.2023 16:00 - 26.05.2023 16:15","0","109"
"26.05.2023 16:15 - 26.05.2023 16:30","0","213"
"26.05.2023 16:30 - 26.05.2023 16:45","0","213"
"26.05.2023 16:45 - 26.05.2023 17:00","0","312"
"26.05.2023 17:00 - 26.05.2023 17:15","0","704"
"26.05.2023 17:15 - 26.05.2023 17:30","0","806"
"26.05.2023 17:30 - 26.05.2023 17:45","0","806"
"26.05.2023 17:45 - 26.05.2023 18:00","0","856"
"26.05.2023 18:00 - 26.05.2023 18:15","0","1048"
"26.05.2023 18:15 - 26.05.2023 18:30","0","1094"
"26.05.2023 18:30 - 26.05.2023 18:45","0","1094"
"26.05.2023 18:45 - 26.05.2023 19:00","0","1112"
"26.05.2023 19:00 - 26.05.2023 19:15","0","1179"
"26.05.2023 19:15 - 26.05.2023 19:30","0","1195"
"26.05.2023 19:30 - 26.05.2023 19:45","0","1195"
"26.05.2023 19:45 - 26.05.2023 20:00","0","1229"
"26.05.2023 20:00 - 26.05.2023 20:15","0","1355"
"26.05.2023 20:15 - 26.05.2023 20:30","0","1386"
"26.05.2023 20:30 - 26.05.2023 20:45","0","1386"
"26.05.2023 20:45 - 26.05.2023 21:00","0","1389"
"26.05.2023 21:00 - 26.05.2023 21:15","0","1403"
"26.05.2023 21:15 - 26.05.2023 21:30","0","1406"
"26.05.2023 21:30 - 26.05.2023 21:45","0","1406"
"26.05.2023 21:45 - 26.05.2023 22:00","0","1406"
"26.05.2023 22:00 - 26.05.2023 22:15","0","1406"
"26.05.2023 22:15 - 26.05.2023 22:30","0","1406"
"26.05.2023 22:30 - 26.05.2023 22:45","0","1406"
"26.05.2023 22:45 - 26.05.2023 23:00","0","1399"
"26.05.2023 23:00 - 26.05.2023 23:15","0","1376"
"26.05.2023 23:15 - 26.05.2023 23:30","0","1370"
"26.05.2023 23:30 - 26.05.2023 23:45","0","1370"
"26.05.2023 23:45 - 27.05.2023 00:00","0","1376"
"27.05.2023 00:00 - 27.05.2023 00:15","0","1400"
"27.05.2023 00:15 - 27.05.2023 00:30","0","1404"
"27.05.2023 00:30 - 27.05.2023 00:45","0","1406"
"27.05.2023 00:45 - 27.05.2023 01:00","0","1406"
"27.05.2023 01:00 - 27.05.2023 01:15","0","1406"
"27.05.2023 01:15 - 27.05.2023 01:30","0","1406"
"27.05.2023 01:30 - 27.05.2023 01:45","0","1406"
"27.05.2023 01:45 - 27.05.2023 02:00","0","1406"
"27.05.2023 02:00 - 27.05.2023 02:15","0","1406"
"27.05.2023 02:15 - 27.05.2023 02:30","0","1406"
"27.05.2023 02:30 - 27.05.2023 02:45","0","1406"
"27.05.2023 02:45 - 27.05.2023 03:00","0","1406"
"27.05.2023 03:00 - 27.05.2023 03:15","0","1406"
"27.05.2023 03:15 - 27.05.2023 03:30","0","1406"
"27.05.2023 03:30 - 27.05.2023 03:45","0","1406"
"27.05.2023 03:45 - 27.05.2023 04:00","0","1406"
"27.05.2023 04:00 - 27.05.2023 04:15","0","1406"
"27.05.2023 04:15 - 27.05.2023 04:30","0","1406"
"27.05.2023 04:30 - 27.05.2023 04:45","0","1406"
"27.05.2023 04:45 - 27.05.2023 05:00","0","1406"
"27.05.2023 05:00 - 27.05.2023 05:15","0","1406"
"27.05.2023 05:15 - 27.05.2023 05:30","0","1406"
"27.05.2023 05:30 - 27.05.2023 05:45","0","1406"
"27.05.2023 05:45 - 27.05.2023 06:00","0","1406"
"27.05.2023 06:00 - 27.05.2023 06:15","0","1406"
"27.05.2023 06:15 - 27.05.2023 06:30","0","1406"
"27.05.2023 06:30 - 27.05.2023 06:45","0","1406"
"27.05.2023 06:45 - 27.05.2023 07:00","0","1377"
"27.05.2023 07:00 - 27.05.2023 07:15","0","1268"
"27.05.2023 07:15 - 27.05.2023 07:30","0","1242"
"27.05.2023 07:30 - 27.05.2023 07:45","0","1242"
"27.05.2023 07:45 - 27.05.2023 08:00","0","1151"
"27.05.2023 08:00 - 27.05.2023 08:15","0","779"
"27.05.2023 08:15 - 27.05.2023 08:30","0","680"
"27.05.2023 08:30 - 27.05.2023 08:45","0","680"
"27.05.2023 08:45 - 27.05.2023 09:00","0","581"
"27.05.2023 09:00 - 27.05.2023 09:15","0","181"
"27.05.2023 09:15 - 27.05.2023 09:30","0","78"
"27.05.2023 09:30 - 27.05.2023 09:45","0","78"
"27.05.2023 09:45 - 27.05.2023 10:00","19","0"
"27.05.2023 10:00 - 27.05.2023 10:15","410","0"
"27.05.2023 10:15 - 27.05.2023 10:30","512","0"
"27.05.2023 10:30 - 27.05.2023 10:45","512","0"
"27.05.2023 10:45 - 27.05.2023 11:00","574","0"
"27.05.2023 11:00 - 27.05.2023 11:15","814","0"
"27.05.2023 11:15 - 27.05.2023 11:30","874","0"
"27.05.2023 11:30 - 27.05.2023 11:45","875","0"
"27.05.2023 11:45 - 27.05.2023 12:00","946","0"
"27.05.2023 12:00 - 27.05.2023 12:15","1231","0"
"27.05.2023 12:15 - 27.05.2023 12:30","1304","0"
"27.05.2023 12:30 - 27.05.2023 12:45","1302","0"
"27.05.2023 12:45 - 27.05.2023 13:00","1321","0"
"27.05.2023 13:00 - 27.05.2023 13:15","1386","0"
"27.05.2023 13:15 - 27.05.2023 13:30","1402","0"
"27.05.2023 13:30 - 27.05.2023 13:45","1402","0"
"27.05.2023 13:45 - 27.05.2023 14:00","1357","0"
"27.05.2023 14:00 - 27.05.2023 14:15","1186","0"
"27.05.2023 14:15 - 27.05.2023 14:30","1143","0"
"27.05.2023 14:30 - 27.05.2023 14:45","1143","0"
"27.05.2023 14:45 - 27.05.2023 15:00","1044","0"
"27.05.2023 15:00 - 27.05.2023 15:15","647","0"
"27.05.2023 15:15 - 27.05.2023 15:30","541","0"
"27.05.2023 15:30 - 27.05.2023 15:45","541","0"
"27.05.2023 15:45 - 27.05.2023 16:00","445","0"
"27.05.2023 16:00 - 27.05.2023 16:15","56","0"
"27.05.2023 16:15 - 27.05.2023 16:30","0","49"
"27.05.2023 16:30 - 27.05.2023 16:45","0","49"
"27.05.2023 16:45 - 27.05.2023 17:00","0","145"
"27.05.2023 17:00 - 27.05.2023 17:15","0","535"
"27.05.2023 17:15 - 27.05.2023 17:30","0","641"
"27.05.2023 17:30 - 27.05.2023 17:45","0","641"
"27.05.2023 17:45 - 27.05.2023 18:00","0","738"
"27.05.2023 18:00 - 27.05.2023 18:15","0","1131"
"27.05.2023 18:15 - 27.05.2023 18:30","0","1234"
"27.05.2023 18:30 - 27.05.2023 18:45","0","1235"
"27.05.2023 18:45 - 27.05.2023 19:00","0","1264"
"27.05.2023 19:00 - 27.05.2023 19:15","0","1378"
"27.05.2023 19:15 - 27.05.2023 19:30","0","1406"
"27.05.2023 19:30 - 27.05.2023 19:45","0","1406"
"27.05.2023 19:45 - 27.05.2023 20:00","0","1406"
"27.05.2023 20:00 - 27.05.2023 20:15","0","1406"
"27.05.2023 20:15 - 27.05.2023 20:30","0","1406"
"27.05.2023 20:30 - 27.05.2023 20:45","0","1406"
"27.05.2023 20:45 - 27.05.2023 21:00","0","1406"
"27.05.2023 21:00 - 27.05.2023 21:15","0","1406"
"27.05.2023 21:15 - 27.05.2023 21:30","0","1406"
"27.05.2023 21:30 - 27.05.2023 21:45","0","1406"
"27.05.2023 21:45 - 27.05.2023 22:00","0","1406"
"27.05.2023 22:00 - 27.05.2023 22:15","0","1406"
"27.05.2023 22:15 - 27.05.2023 22:30","0","1406"
"27.05.2023 22:30 - 27.05.2023 22:45","0","1406"
"27.05.2023 22:45 - 27.05.2023 23:00","0","1400"
"27.05.2023 23:00 - 27.05.2023 23:15","0","1376"
"27.05.2023 23:15 - 27.05.2023 23:30","0","1371"
"27.05.2023 23:30 - 27.05.2023 23:45","0","1371"
"27.05.2023 23:45 - 28.05.2023 00:00","0","1377"
"28.05.2023 00:00 - 28.05.2023 00:15","0","1400"
"28.05.2023 00:15 - 28.05.2023 00:30","0","1406"
"28.05.2023 00:30 - 28.05.2023 00:45","0","1406"
"28.05.2023 00:45 - 28.05.2023 01:00","0","1406"
"28.05.2023 01:00 - 28.05.2023 01:15","0","1406"
"28.05.2023 01:15 - 28.05.2023 01:30","0","1406"
"28.05.2023 01:30 - 28.05.2023 01:45","0","1406"
"28.05.2023 01:45 - 28.05.2023 02:00","0","1406"
"28.05.2023 02:00 - 28.05.2023 02:15","0","1405"
"28.05.2023 02:15 - 28.05.2023 02:30","0","1404"
"28.05.2023 02:30 - 28.05.2023 02:45","0","1404"
"28.05.2023 02:45 - 28.05.2023 03:00","0","1402"
"28.05.2023 03:00 - 28.05.2023 03:15","0","1395"
"28.05.2023 03:15 - 28.05.2023 03:30","0","1393"
"28.05.2023 03:30 - 28.05.2023 03:45","0","1393"
"28.05.2023 03:45 - 28.05.2023 04:00","0","1391"
"28.05.2023 04:00 - 28.05.2023 04:15","0","1382"
"28.05.2023 04:15 - 28.05.2023 04:30","0","1380"
"28.05.2023 04:30 - 28.05.2023 04:45","0","1380"
"28.05.2023 04:45 - 28.05.2023 05:00","0","1384"
