"Time (CET/CEST)","Germany (DE) > Norway (NO) [MW]","Norway (NO) > Germany (DE) [MW]"
"05.01.2021 17:30 - 05.01.2021 17:45","0","371"
"05.01.2021 17:45 - 05.01.2021 18:00","0","372"
"05.01.2021 18:00 - 05.01.2021 18:15","0","379"
"05.01.2021 18:15 - 05.01.2021 18:30","0","381"
"05.01.2021 18:30 - 05.01.2021 18:45","0","381"
"05.01.2021 18:45 - 05.01.2021 19:00","0","377"
"05.01.2021 19:00 - 05.01.2021 19:15","0","357"
"05.01.2021 19:15 - 05.01.2021 19:30","0","351"
"05.01.2021 19:30 - 05.01.2021 19:45","0","351"
"05.01.2021 19:45 - 05.01.2021 20:00","0","351"
"05.01.2021 20:00 - 05.01.2021 20:15","0","351"
"05.01.2021 20:15 - 05.01.2021 20:30","0","351"
"05.01.2021 20:30 - 05.01.2021 20:45","0","351"
"05.01.2021 20:45 - 05.01.2021 21:00","0","355"
"05.01.2021 21:00 - 05.01.2021 21:15","0","375"
"05.01.2021 21:15 - 05.01.2021 21:30","0","381"
"05.01.2021 21:30 - 05.01.2021 21:45","0","381"
"05.01.2021 21:45 - 05.01.2021 22:00","0","376"
"05.01.2021 22:00 - 05.01.2021 22:15","0","357"
"05.01.2021 22:15 - 05.01.2021 22:30","0","351"
"05.01.2021 22:30 - 05.01.2021 22:45","0","351"
"05.01.2021 22:45 - 05.01.2021 23:00","0","336"
"05.01.2021 23:00 - 05.01.2021 23:15","0","306"
"05.01.2021 23:15 - 05.01.2021 23:30","0","266"
"05.01.2021 23:30 - 05.01.2021 23:45","0","261"
"05.01.2021 23:45 - 06.01.2021 00:00","0","293"
"06.01.2021 00:00 - 06.01.2021 00:15","0","425"
"06.01.2021 00:15 - 06.01.2021 00:30","0","461"
"06.01.2021 00:30 - 06.01.2021 00:45","0","461"
"06.01.2021 00:45 - 06.01.2021 01:00","0","467"
"06.01.2021 01:00 - 06.01.2021 01:15","0","493"
"06.01.2021 01:15 - 06.01.2021 01:30","0","501"
"06.01.2021 01:30 - 06.01.2021 01:45","0","501"
"06.01.2021 01:45 - 06.01.2021 02:00","0","507"
"06.01.2021 02:00 - 06.01.2021 02:15","0","533"
"06.01.2021 02:15 - 06.01.2021 02:30","0","541"
"06.01.2021 02:30 - 06.01.2021 02:45","0","541"
"06.01.2021 02:45 - 06.01.2021 03:00","0","547"
"06.01.2021 03:00 - 06.01.2021 03:15","0","573"
"06.01.2021 03:15 - 06.01.2021 03:30","0","581"
"06.01.2021 03:30 - 06.01.2021 03:45","0","581"
"06.01.2021 03:45 - 06.01.2021 04:00","0","590"
"06.01.2021 04:00 - 06.01.2021 04:15","0","630"
"06.01.2021 04:15 - 06.01.2021 04:30","0","641"
"06.01.2021 04:30 - 06.01.2021 04:45","0","641"
"06.01.2021 04:45 - 06.01.2021 05:00","0","645"
"06.01.2021 05:00 - 06.01.2021 05:15","0","666"
"06.01.2021 05:15 - 06.01.2021 05:30","0","671"
"06.01.2021 05:30 - 06.01.2021 05:45","0","671"
"06.01.2021 05:45 - 06.01.2021 06:00","0","685"
"06.01.2021 06:00 - 06.01.2021 06:15","0","746"
"06.01.2021 06:15 - 06.01.2021 06:30","0","762"
"06.01.2021 06:30 - 06.01.2021 06:45","0","762"
"06.01.2021 06:45 - 06.01.2021 07:00","0","753"
"06.01.2021 07:00 - 06.01.2021 07:15","0","713"
"06.01.2021 07:15 - 06.01.2021 07:30","0","702"
"06.01.2021 07:30 - 06.01.2021 07:45","0","701"
"06.01.2021 07:45 - 06.01.2021 08:00","0","704"
"06.01.2021 08:00 - 06.01.2021 08:15","0","718"
"06.01.2021 08:15 - 06.01.2021 08:30","0","721"
"06.01.2021 08:30 - 06.01.2021 08:45","0","721"
"06.01.2021 08:45 - 06.01.2021 09:00","0","726"
"06.01.2021 09:00 - 06.01.2021 09:15","0","746"
"06.01.2021 09:15 - 06.01.2021 09:30","0","752"
"06.01.2021 09:30 - 06.01.2021 09:45","0","752"
"06.01.2021 09:45 - 06.01.2021 10:00","0","746"
"06.01.2021 10:00 - 06.01.2021 10:15","0","719"
"06.01.2021 10:15 - 06.01.2021 10:30","0","712"
"06.01.2021 10:30 - 06.01.2021 10:45","0","712"
"06.01.2021 10:45 - 06.01.2021 11:00","0","704"
"06.01.2021 11:00 - 06.01.2021 11:15","0","671"
"06.01.2021 11:15 - 06.01.2021 11:30","0","662"
"06.01.2021 11:30 - 06.01.2021 11:45","0","661"
"06.01.2021 11:45 - 06.01.2021 12:00","0","660"
"06.01.2021 12:00 - 06.01.2021 12:15","0","654"
"06.01.2021 12:15 - 06.01.2021 12:30","0","652"
"06.01.2021 12:30 - 06.01.2021 12:45","0","651"
"06.01.2021 12:45 - 06.01.2021 13:00","0","635"
"06.01.2021 13:00 - 06.01.2021 13:15","0","562"
"06.01.2021 13:15 - 06.01.2021 13:30","0","541"
"06.01.2021 13:30 - 06.01.2021 13:45","0","541"
"06.01.2021 13:45 - 06.01.2021 14:00","0","554"
"06.01.2021 14:00 - 06.01.2021 14:15","0","612"
"06.01.2021 14:15 - 06.01.2021 14:30","0","628"
"06.01.2021 14:30 - 06.01.2021 14:45","0","628"
"06.01.2021 14:45 - 06.01.2021 15:00","0","624"
"06.01.2021 15:00 - 06.01.2021 15:15","0","603"
"06.01.2021 15:15 - 06.01.2021 15:30","0","597"
"06.01.2021 15:30 - 06.01.2021 15:45","0","597"
"06.01.2021 15:45 - 06.01.2021 16:00","0","594"
"06.01.2021 16:00 - 06.01.2021 16:15","0","581"
"06.01.2021 16:15 - 06.01.2021 16:30","0","577"
"06.01.2021 16:30 - 06.01.2021 16:45","0","577"
"06.01.2021 16:45 - 06.01.2021 17:00","0","576"
"06.01.2021 17:00 - 06.01.2021 17:15","0","574"
"06.01.2021 17:15 - 06.01.2021 17:30","0","573"
"06.01.2021 17:30 - 06.01.2021 17:45","0","573"
"06.01.2021 17:45 - 06.01.2021 18:00","0","574"
"06.01.2021 18:00 - 06.01.2021 18:15","0","579"
"06.01.2021 18:15 - 06.01.2021 18:30","0","581"
"06.01.2021 18:30 - 06.01.2021 18:45","0","581"
"06.01.2021 18:45 - 06.01.2021 19:00","0","579"
"06.01.2021 19:00 - 06.01.2021 19:15","0","567"
"06.01.2021 19:15 - 06.01.2021 19:30","0","563"
"06.01.2021 19:30 - 06.01.2021 19:45","0","563"
"06.01.2021 19:45 - 06.01.2021 20:00","0","568"
"06.01.2021 20:00 - 06.01.2021 20:15","0","594"
"06.01.2021 20:15 - 06.01.2021 20:30","0","601"
"06.01.2021 20:30 - 06.01.2021 20:45","0","601"
"06.01.2021 20:45 - 06.01.2021 21:00","0","604"
"06.01.2021 21:00 - 06.01.2021 21:15","0","617"
"06.01.2021 21:15 - 06.01.2021 21:30","0","621"
"06.01.2021 21:30 - 06.01.2021 21:45","0","621"
"06.01.2021 21:45 - 06.01.2021 22:00","0","620"
"06.01.2021 22:00 - 06.01.2021 22:15","0","614"
"06.01.2021 22:15 - 06.01.2021 22:30","0","611"
"06.01.2021 22:30 - 06.01.2021 22:45","0","611"
"06.01.2021 22:45 - 06.01.2021 23:00","0","620"
"06.01.2021 23:00 - 06.01.2021 23:15","0","652"
"06.01.2021 23:15 - 06.01.2021 23:30","0","671"
"06.01.2021 23:30 - 06.01.2021 23:45","0","671"
"06.01.2021 23:45 - 07.01.2021 00:00","0","718"
"07.01.2021 00:00 - 07.01.2021 00:15","0","912"
"07.01.2021 00:15 - 07.01.2021 00:30","0","962"
"07.01.2021 00:30 - 07.01.2021 00:45","0","963"
"07.01.2021 00:45 - 07.01.2021 01:00","0","975"
"07.01.2021 01:00 - 07.01.2021 01:15","0","1029"
"07.01.2021 01:15 - 07.01.2021 01:30","0","1043"
"07.01.2021 01:30 - 07.01.2021 01:45","0","1043"
"07.01.2021 01:45 - 07.01.2021 02:00","0","1052"
"07.01.2021 02:00 - 07.01.2021 02:15","0","1092"
"07.01.2021 02:15 - 07.01.2021 02:30","0","1103"
"07.01.2021 02:30 - 07.01.2021 02:45","0","1103"
"07.01.2021 02:45 - 07.01.2021 03:00","0","1106"
"07.01.2021 03:00 - 07.01.2021 03:15","0","1119"
"07.01.2021 03:15 - 07.01.2021 03:30","0","1123"
"07.01.2021 03:30 - 07.01.2021 03:45","0","1123"
"07.01.2021 03:45 - 07.01.2021 04:00","0","1121"
"07.01.2021 04:00 - 07.01.2021 04:15","0","1107"
"07.01.2021 04:15 - 07.01.2021 04:30","0","1103"
"07.01.2021 04:30 - 07.01.2021 04:45","0","1103"
"07.01.2021 04:45 - 07.01.2021 05:00","0","1099"
"07.01.2021 05:00 - 07.01.2021 05:15","0","1079"
"07.01.2021 05:15 - 07.01.2021 05:30","0","1073"
"07.01.2021 05:30 - 07.01.2021 05:45","0","1073"
"07.01.2021 05:45 - 07.01.2021 06:00","0","1032"
"07.01.2021 06:00 - 07.01.2021 06:15","0","861"
"07.01.2021 06:15 - 07.01.2021 06:30","0","817"
"07.01.2021 06:30 - 07.01.2021 06:45","0","817"
"07.01.2021 06:45 - 07.01.2021 07:00","0","782"
"07.01.2021 07:00 - 07.01.2021 07:15","0","634"
"07.01.2021 07:15 - 07.01.2021 07:30","0","594"
"07.01.2021 07:30 - 07.01.2021 07:45","0","594"
"07.01.2021 07:45 - 07.01.2021 08:00","0","590"
"07.01.2021 08:00 - 07.01.2021 08:15","0","570"
"07.01.2021 08:15 - 07.01.2021 08:30","0","564"
"07.01.2021 08:30 - 07.01.2021 08:45","0","564"
"07.01.2021 08:45 - 07.01.2021 09:00","0","613"
"07.01.2021 09:00 - 07.01.2021 09:15","0","813"
"07.01.2021 09:15 - 07.01.2021 09:30","0","865"
"07.01.2021 09:30 - 07.01.2021 09:45","0","865"
"07.01.2021 09:45 - 07.01.2021 10:00","0","875"
"07.01.2021 10:00 - 07.01.2021 10:15","0","920"
"07.01.2021 10:15 - 07.01.2021 10:30","0","933"
"07.01.2021 10:30 - 07.01.2021 10:45","0","933"
"07.01.2021 10:45 - 07.01.2021 11:00","0","935"
"07.01.2021 11:00 - 07.01.2021 11:15","0","948"
"07.01.2021 11:15 - 07.01.2021 11:30","0","953"
"07.01.2021 11:30 - 07.01.2021 11:45","0","953"
"07.01.2021 11:45 - 07.01.2021 12:00","0","960"
"07.01.2021 12:00 - 07.01.2021 12:15","0","993"
"07.01.2021 12:15 - 07.01.2021 12:30","0","1003"
"07.01.2021 12:30 - 07.01.2021 12:45","0","1003"
"07.01.2021 12:45 - 07.01.2021 13:00","0","1007"
"07.01.2021 13:00 - 07.01.2021 13:15","0","1027"
"07.01.2021 13:15 - 07.01.2021 13:30","0","1033"
"07.01.2021 13:30 - 07.01.2021 13:45","0","1033"
"07.01.2021 13:45 - 07.01.2021 14:00","0","1013"
"07.01.2021 14:00 - 07.01.2021 14:15","0","928"
"07.01.2021 14:15 - 07.01.2021 14:30","0","905"
"07.01.2021 14:30 - 07.01.2021 14:45","0","905"
"07.01.2021 14:45 - 07.01.2021 15:00","0","862"
"07.01.2021 15:00 - 07.01.2021 15:15","0","684"
"07.01.2021 15:15 - 07.01.2021 15:30","0","638"
"07.01.2021 15:30 - 07.01.2021 15:45","0","638"
"07.01.2021 15:45 - 07.01.2021 16:00","0","593"
"07.01.2021 16:00 - 07.01.2021 16:15","0","408"
"07.01.2021 16:15 - 07.01.2021 16:30","0","360"
"07.01.2021 16:30 - 07.01.2021 16:45","0","360"
"07.01.2021 16:45 - 07.01.2021 17:00","0","339"
"07.01.2021 17:00 - 07.01.2021 17:15","0","253"
"07.01.2021 17:15 - 07.01.2021 17:30","0","228"
"07.01.2021 17:30 - 07.01.2021 17:45","0","228"
"07.01.2021 17:45 - 07.01.2021 18:00","0","276"
"07.01.2021 18:00 - 07.01.2021 18:15","0","475"
"07.01.2021 18:15 - 07.01.2021 18:30","0","529"
"07.01.2021 18:30 - 07.01.2021 18:45","0","529"
"07.01.2021 18:45 - 07.01.2021 19:00","0","577"
"07.01.2021 19:00 - 07.01.2021 19:15","0","778"
"07.01.2021 19:15 - 07.01.2021 19:30","0","830"
"07.01.2021 19:30 - 07.01.2021 19:45","0","830"
"07.01.2021 19:45 - 07.01.2021 20:00","0","863"
"07.01.2021 20:00 - 07.01.2021 20:15","0","1000"
"07.01.2021 20:15 - 07.01.2021 20:30","0","1036"
"07.01.2021 20:30 - 07.01.2021 20:45","0","1036"
"07.01.2021 20:45 - 07.01.2021 21:00","0","1045"
"07.01.2021 21:00 - 07.01.2021 21:15","0","1082"
"07.01.2021 21:15 - 07.01.2021 21:30","0","1093"
"07.01.2021 21:30 - 07.01.2021 21:45","0","1093"
"07.01.2021 21:45 - 07.01.2021 22:00","0","1102"
"07.01.2021 22:00 - 07.01.2021 22:15","0","1140"
"07.01.2021 22:15 - 07.01.2021 22:30","0","1150"
"07.01.2021 22:30 - 07.01.2021 22:45","0","1150"
"07.01.2021 22:45 - 07.01.2021 23:00","0","1124"
"07.01.2021 23:00 - 07.01.2021 23:15","0","1037"
"07.01.2021 23:15 - 07.01.2021 23:30","0","986"
"07.01.2021 23:30 - 07.01.2021 23:45","0","986"
"07.01.2021 23:45 - 08.01.2021 00:00","0","974"
"08.01.2021 00:00 - 08.01.2021 00:15","0","926"
"08.01.2021 00:15 - 08.01.2021 00:30","0","912"
"08.01.2021 00:30 - 08.01.2021 00:45","0","913"
"08.01.2021 00:45 - 08.01.2021 01:00","0","885"
"08.01.2021 01:00 - 08.01.2021 01:15","0","769"
"08.01.2021 01:15 - 08.01.2021 01:30","0","737"
"08.01.2021 01:30 - 08.01.2021 01:45","0","737"
"08.01.2021 01:45 - 08.01.2021 02:00","0","707"
"08.01.2021 02:00 - 08.01.2021 02:15","0","582"
"08.01.2021 02:15 - 08.01.2021 02:30","0","549"
"08.01.2021 02:30 - 08.01.2021 02:45","0","549"
"08.01.2021 02:45 - 08.01.2021 03:00","0","542"
"08.01.2021 03:00 - 08.01.2021 03:15","0","509"
"08.01.2021 03:15 - 08.01.2021 03:30","0","500"
"08.01.2021 03:30 - 08.01.2021 03:45","0","500"
"08.01.2021 03:45 - 08.01.2021 04:00","0","517"
"08.01.2021 04:00 - 08.01.2021 04:15","0","593"
"08.01.2021 04:15 - 08.01.2021 04:30","0","614"
"08.01.2021 04:30 - 08.01.2021 04:45","0","614"
"08.01.2021 04:45 - 08.01.2021 05:00","0","604"
"08.01.2021 05:00 - 08.01.2021 05:15","0","562"
"08.01.2021 05:15 - 08.01.2021 05:30","0","551"
"08.01.2021 05:30 - 08.01.2021 05:45","0","551"
"08.01.2021 05:45 - 08.01.2021 06:00","0","579"
"08.01.2021 06:00 - 08.01.2021 06:15","0","697"
"08.01.2021 06:15 - 08.01.2021 06:30","0","729"
"08.01.2021 06:30 - 08.01.2021 06:45","0","729"
"08.01.2021 06:45 - 08.01.2021 07:00","0","697"
"08.01.2021 07:00 - 08.01.2021 07:15","0","560"
"08.01.2021 07:15 - 08.01.2021 07:30","0","524"
"08.01.2021 07:30 - 08.01.2021 07:45","0","524"
"08.01.2021 07:45 - 08.01.2021 08:00","0","526"
"08.01.2021 08:00 - 08.01.2021 08:15","0","536"
"08.01.2021 08:15 - 08.01.2021 08:30","0","539"
"08.01.2021 08:30 - 08.01.2021 08:45","0","539"
"08.01.2021 08:45 - 08.01.2021 09:00","0","530"
"08.01.2021 09:00 - 08.01.2021 09:15","0","491"
"08.01.2021 09:15 - 08.01.2021 09:30","0","480"
"08.01.2021 09:30 - 08.01.2021 09:45","0","480"
"08.01.2021 09:45 - 08.01.2021 10:00","0","494"
"08.01.2021 10:00 - 08.01.2021 10:15","0","554"
"08.01.2021 10:15 - 08.01.2021 10:30","0","571"
"08.01.2021 10:30 - 08.01.2021 10:45","0","571"
"08.01.2021 10:45 - 08.01.2021 11:00","0","618"
"08.01.2021 11:00 - 08.01.2021 11:15","0","815"
"08.01.2021 11:15 - 08.01.2021 11:30","0","866"
"08.01.2021 11:30 - 08.01.2021 11:45","0","866"
"08.01.2021 11:45 - 08.01.2021 12:00","0","865"
"08.01.2021 12:00 - 08.01.2021 12:15","0","856"
"08.01.2021 12:15 - 08.01.2021 12:30","0","852"
"08.01.2021 12:30 - 08.01.2021 12:45","0","852"
"08.01.2021 12:45 - 08.01.2021 13:00","0","854"
"08.01.2021 13:00 - 08.01.2021 13:15","0","863"
"08.01.2021 13:15 - 08.01.2021 13:30","0","866"
"08.01.2021 13:30 - 08.01.2021 13:45","0","867"
"08.01.2021 13:45 - 08.01.2021 14:00","0","854"
"08.01.2021 14:00 - 08.01.2021 14:15","0","802"
"08.01.2021 14:15 - 08.01.2021 14:30","0","787"
"08.01.2021 14:30 - 08.01.2021 14:45","0","787"
"08.01.2021 14:45 - 08.01.2021 15:00","0","762"
"08.01.2021 15:00 - 08.01.2021 15:15","0","654"
"08.01.2021 15:15 - 08.01.2021 15:30","0","624"
"08.01.2021 15:30 - 08.01.2021 15:45","0","624"
"08.01.2021 15:45 - 08.01.2021 16:00","0","640"
"08.01.2021 16:00 - 08.01.2021 16:15","0","710"
"08.01.2021 16:15 - 08.01.2021 16:30","0","729"
"08.01.2021 16:30 - 08.01.2021 16:45","0","729"
"08.01.2021 16:45 - 08.01.2021 17:00","0","731"
"08.01.2021 17:00 - 08.01.2021 17:15","0","743"
"08.01.2021 17:15 - 08.01.2021 17:30","0","748"
"08.01.2021 17:30 - 08.01.2021 17:45","0","748"
"08.01.2021 17:45 - 08.01.2021 18:00","0","756"
"08.01.2021 18:00 - 08.01.2021 18:15","0","792"
"08.01.2021 18:15 - 08.01.2021 18:30","0","802"
"08.01.2021 18:30 - 08.01.2021 18:45","0","802"
"08.01.2021 18:45 - 08.01.2021 19:00","0","799"
"08.01.2021 19:00 - 08.01.2021 19:15","0","786"
"08.01.2021 19:15 - 08.01.2021 19:30","0","782"
"08.01.2021 19:30 - 08.01.2021 19:45","0","782"
"08.01.2021 19:45 - 08.01.2021 20:00","0","783"
"08.01.2021 20:00 - 08.01.2021 20:15","0","790"
"08.01.2021 20:15 - 08.01.2021 20:30","0","792"
"08.01.2021 20:30 - 08.01.2021 20:45","0","792"
"08.01.2021 20:45 - 08.01.2021 21:00","0","804"
"08.01.2021 21:00 - 08.01.2021 21:15","0","858"
"08.01.2021 21:15 - 08.01.2021 21:30","0","872"
"08.01.2021 21:30 - 08.01.2021 21:45","0","872"
"08.01.2021 21:45 - 08.01.2021 22:00","0","874"
"08.01.2021 22:00 - 08.01.2021 22:15","0","881"
"08.01.2021 22:15 - 08.01.2021 22:30","0","883"
"08.01.2021 22:30 - 08.01.2021 22:45","0","883"
"08.01.2021 22:45 - 08.01.2021 23:00","0","897"
"08.01.2021 23:00 - 08.01.2021 23:15","0","966"
"08.01.2021 23:15 - 08.01.2021 23:30","0","973"
"08.01.2021 23:30 - 08.01.2021 23:45","0","973"
"08.01.2021 23:45 - 09.01.2021 00:00","0","1011"
"09.01.2021 00:00 - 09.01.2021 00:15","0","1167"
"09.01.2021 00:15 - 09.01.2021 00:30","0","1208"
"09.01.2021 00:30 - 09.01.2021 00:45","0","1208"
"09.01.2021 00:45 - 09.01.2021 01:00","0","1239"
"09.01.2021 01:00 - 09.01.2021 01:15","0","1369"
"09.01.2021 01:15 - 09.01.2021 01:30","0","1404"
"09.01.2021 01:30 - 09.01.2021 01:45","0","1404"
"09.01.2021 01:45 - 09.01.2021 02:00","0","1404"
"09.01.2021 02:00 - 09.01.2021 02:15","0","1404"
"09.01.2021 02:15 - 09.01.2021 02:30","0","1404"
"09.01.2021 02:30 - 09.01.2021 02:45","0","1404"
"09.01.2021 02:45 - 09.01.2021 03:00","0","1404"
"09.01.2021 03:00 - 09.01.2021 03:15","0","1404"
"09.01.2021 03:15 - 09.01.2021 03:30","0","1404"
"09.01.2021 03:30 - 09.01.2021 03:45","0","1404"
"09.01.2021 03:45 - 09.01.2021 04:00","0","1401"
"09.01.2021 04:00 - 09.01.2021 04:15","0","1388"
"09.01.2021 04:15 - 09.01.2021 04:30","0","1384"
"09.01.2021 04:30 - 09.01.2021 04:45","0","1383"
"09.01.2021 04:45 - 09.01.2021 05:00","0","1368"
"09.01.2021 05:00 - 09.01.2021 05:15","0","1299"
"09.01.2021 05:15 - 09.01.2021 05:30","0","1280"
"09.01.2021 05:30 - 09.01.2021 05:45","0","1281"
"09.01.2021 05:45 - 09.01.2021 06:00","0","1267"
"09.01.2021 06:00 - 09.01.2021 06:15","0","1210"
"09.01.2021 06:15 - 09.01.2021 06:30","0","1195"
"09.01.2021 06:30 - 09.01.2021 06:45","0","1195"
"09.01.2021 06:45 - 09.01.2021 07:00","0","1175"
"09.01.2021 07:00 - 09.01.2021 07:15","0","1089"
"09.01.2021 07:15 - 09.01.2021 07:30","0","1066"
"09.01.2021 07:30 - 09.01.2021 07:45","0","1066"
"09.01.2021 07:45 - 09.01.2021 08:00","0","1026"
"09.01.2021 08:00 - 09.01.2021 08:15","0","860"
"09.01.2021 08:15 - 09.01.2021 08:30","0","817"
"09.01.2021 08:30 - 09.01.2021 08:45","0","817"
"09.01.2021 08:45 - 09.01.2021 09:00","0","841"
"09.01.2021 09:00 - 09.01.2021 09:15","0","941"
"09.01.2021 09:15 - 09.01.2021 09:30","0","969"
"09.01.2021 09:30 - 09.01.2021 09:45","0","969"
"09.01.2021 09:45 - 09.01.2021 10:00","0","975"
"09.01.2021 10:00 - 09.01.2021 10:15","0","1007"
"09.01.2021 10:15 - 09.01.2021 10:30","0","1016"
"09.01.2021 10:30 - 09.01.2021 10:45","0","1016"
"09.01.2021 10:45 - 09.01.2021 11:00","0","1051"
"09.01.2021 11:00 - 09.01.2021 11:15","0","1197"
"09.01.2021 11:15 - 09.01.2021 11:30","0","1234"
"09.01.2021 11:30 - 09.01.2021 11:45","0","1234"
"09.01.2021 11:45 - 09.01.2021 12:00","0","1239"
"09.01.2021 12:00 - 09.01.2021 12:15","0","1258"
"09.01.2021 12:15 - 09.01.2021 12:30","0","1263"
"09.01.2021 12:30 - 09.01.2021 12:45","0","1264"
"09.01.2021 12:45 - 09.01.2021 13:00","0","1265"
"09.01.2021 13:00 - 09.01.2021 13:15","0","1271"
"09.01.2021 13:15 - 09.01.2021 13:30","0","1274"
"09.01.2021 13:30 - 09.01.2021 13:45","0","1273"
"09.01.2021 13:45 - 09.01.2021 14:00","0","1245"
"09.01.2021 14:00 - 09.01.2021 14:15","0","1125"
"09.01.2021 14:15 - 09.01.2021 14:30","0","1093"
"09.01.2021 14:30 - 09.01.2021 14:45","0","1093"
"09.01.2021 14:45 - 09.01.2021 15:00","0","1046"
"09.01.2021 15:00 - 09.01.2021 15:15","0","848"
"09.01.2021 15:15 - 09.01.2021 15:30","0","797"
"09.01.2021 15:30 - 09.01.2021 15:45","0","797"
"09.01.2021 15:45 - 09.01.2021 16:00","0","761"
"09.01.2021 16:00 - 09.01.2021 16:15","0","611"
"09.01.2021 16:15 - 09.01.2021 16:30","0","571"
"09.01.2021 16:30 - 09.01.2021 16:45","0","571"
"09.01.2021 16:45 - 09.01.2021 17:00","0","582"
"09.01.2021 17:00 - 09.01.2021 17:15","0","633"
"09.01.2021 17:15 - 09.01.2021 17:30","0","646"
"09.01.2021 17:30 - 09.01.2021 17:45","0","646"
"09.01.2021 17:45 - 09.01.2021 18:00","0","694"
"09.01.2021 18:00 - 09.01.2021 18:15","0","895"
"09.01.2021 18:15 - 09.01.2021 18:30","0","948"
"09.01.2021 18:30 - 09.01.2021 18:45","0","948"
"09.01.2021 18:45 - 09.01.2021 19:00","0","996"
"09.01.2021 19:00 - 09.01.2021 19:15","0","1196"
"09.01.2021 19:15 - 09.01.2021 19:30","0","1249"
"09.01.2021 19:30 - 09.01.2021 19:45","0","1248"
"09.01.2021 19:45 - 09.01.2021 20:00","0","1242"
"09.01.2021 20:00 - 09.01.2021 20:15","0","1212"
"09.01.2021 20:15 - 09.01.2021 20:30","0","1203"
"09.01.2021 20:30 - 09.01.2021 20:45","0","1203"
"09.01.2021 20:45 - 09.01.2021 21:00","0","1206"
"09.01.2021 21:00 - 09.01.2021 21:15","0","1219"
"09.01.2021 21:15 - 09.01.2021 21:30","0","1223"
"09.01.2021 21:30 - 09.01.2021 21:45","0","1223"
"09.01.2021 21:45 - 09.01.2021 22:00","0","1221"
"09.01.2021 22:00 - 09.01.2021 22:15","0","1208"
"09.01.2021 22:15 - 09.01.2021 22:30","0","1204"
"09.01.2021 22:30 - 09.01.2021 22:45","0","1203"
"09.01.2021 22:45 - 09.01.2021 23:00","0","1205"
"09.01.2021 23:00 - 09.01.2021 23:15","0","1210"
"09.01.2021 23:15 - 09.01.2021 23:30","0","1213"
"09.01.2021 23:30 - 09.01.2021 23:45","0","1213"
"09.01.2021 23:45 - 10.01.2021 00:00","0","1202"
"10.01.2021 00:00 - 10.01.2021 00:15","0","1156"
"10.01.2021 00:15 - 10.01.2021 00:30","0","1143"
"10.01.2021 00:30 - 10.01.2021 00:45","0","1143"
"10.01.2021 00:45 - 10.01.2021 01:00","0","1134"
"10.01.2021 01:00 - 10.01.2021 01:15","0","1094"
"10.01.2021 01:15 - 10.01.2021 01:30","0","1083"
"10.01.2021 01:30 - 10.01.2021 01:45","0","1083"
"10.01.2021 01:45 - 10.01.2021 02:00","0","1067"
"10.01.2021 02:00 - 10.01.2021 02:15","0","1001"
"10.01.2021 02:15 - 10.01.2021 02:30","0","983"
"10.01.2021 02:30 - 10.01.2021 02:45","0","983"
"10.01.2021 02:45 - 10.01.2021 03:00","0","965"
"10.01.2021 03:00 - 10.01.2021 03:15","0","892"
"10.01.2021 03:15 - 10.01.2021 03:30","0","871"
"10.01.2021 03:30 - 10.01.2021 03:45","0","872"
"10.01.2021 03:45 - 10.01.2021 04:00","0","866"
"10.01.2021 04:00 - 10.01.2021 04:15","0","839"
"10.01.2021 04:15 - 10.01.2021 04:30","0","832"
"10.01.2021 04:30 - 10.01.2021 04:45","0","832"
"10.01.2021 04:45 - 10.01.2021 05:00","0","828"
"10.01.2021 05:00 - 10.01.2021 05:15","0","807"
"10.01.2021 05:15 - 10.01.2021 05:30","0","801"
"10.01.2021 05:30 - 10.01.2021 05:45","0","801"
"10.01.2021 05:45 - 10.01.2021 06:00","0","805"
"10.01.2021 06:00 - 10.01.2021 06:15","0","826"
"10.01.2021 06:15 - 10.01.2021 06:30","0","832"
"10.01.2021 06:30 - 10.01.2021 06:45","0","832"
"10.01.2021 06:45 - 10.01.2021 07:00","0","835"
"10.01.2021 07:00 - 10.01.2021 07:15","0","848"
"10.01.2021 07:15 - 10.01.2021 07:30","0","852"
"10.01.2021 07:30 - 10.01.2021 07:45","0","852"
"10.01.2021 07:45 - 10.01.2021 08:00","0","855"
"10.01.2021 08:00 - 10.01.2021 08:15","0","867"
"10.01.2021 08:15 - 10.01.2021 08:30","0","871"
"10.01.2021 08:30 - 10.01.2021 08:45","0","871"
"10.01.2021 08:45 - 10.01.2021 09:00","0","880"
"10.01.2021 09:00 - 10.01.2021 09:15","0","921"
"10.01.2021 09:15 - 10.01.2021 09:30","0","932"
"10.01.2021 09:30 - 10.01.2021 09:45","0","932"
"10.01.2021 09:45 - 10.01.2021 10:00","0","947"
"10.01.2021 10:00 - 10.01.2021 10:15","0","1013"
"10.01.2021 10:15 - 10.01.2021 10:30","0","1032"
"10.01.2021 10:30 - 10.01.2021 10:45","0","1032"
"10.01.2021 10:45 - 10.01.2021 11:00","0","1033"
"10.01.2021 11:00 - 10.01.2021 11:15","0","1040"
"10.01.2021 11:15 - 10.01.2021 11:30","0","1043"
"10.01.2021 11:30 - 10.01.2021 11:45","0","1043"
"10.01.2021 11:45 - 10.01.2021 12:00","0","1035"
"10.01.2021 12:00 - 10.01.2021 12:15","0","1001"
"10.01.2021 12:15 - 10.01.2021 12:30","0","991"
