"Area","MTU","Biomass  - Actual Aggregated [MW]","Fossil Brown coal/Lignite  - Actual Aggregated [MW]","Fossil Coal-derived gas  - Actual Aggregated [MW]","Fossil Gas  - Actual Aggregated [MW]","Fossil Hard coal  - Actual Aggregated [MW]","Fossil Oil  - Actual Aggregated [MW]","Fossil Oil shale  - Actual Aggregated [MW]","Fossil Peat  - Actual Aggregated [MW]","Geothermal  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Consumption [MW]","Hydro Run-of-river and poundage  - Actual Aggregated [MW]","Hydro Water Reservoir  - Actual Aggregated [MW]","Marine  - Actual Aggregated [MW]","Nuclear  - Actual Aggregated [MW]","Other  - Actual Aggregated [MW]","Other renewable  - Actual Aggregated [MW]","Solar  - Actual Aggregated [MW]","Waste  - Actual Aggregated [MW]","Wind Offshore  - Actual Aggregated [MW]","Wind Onshore  - Actual Aggregated [MW]"
"Norway (NO)","18.10.2021 17:00 - 18.10.2021 18:00 (CET/CEST)","n/e","n/e","n/e","82","n/e","n/e","n/e","n/e","n/e","1425","","1396","18645","n/e","n/e","0","29","n/e","28","n/e","1474"
"Norway (NO)","18.10.2021 18:00 - 18.10.2021 19:00 (CET/CEST)","n/e","n/e","n/e","81","n/e","n/e","n/e","n/e","n/e","1499","","1395","18756","n/e","n/e","0","29","n/e","27","n/e","1603"
"Norway (NO)","18.10.2021 19:00 - 18.10.2021 20:00 (CET/CEST)","n/e","n/e","n/e","81","n/e","n/e","n/e","n/e","n/e","1474","","1394","18634","n/e","n/e","0","24","n/e","22","n/e","1722"
"Norway (NO)","18.10.2021 20:00 - 18.10.2021 21:00 (CET/CEST)","n/e","n/e","n/e","82","n/e","n/e","n/e","n/e","n/e","1280","","1391","17903","n/e","n/e","0","26","n/e","26","n/e","1879"
"Norway (NO)","18.10.2021 21:00 - 18.10.2021 22:00 (CET/CEST)","n/e","n/e","n/e","83","n/e","n/e","n/e","n/e","n/e","1137","","1391","17237","n/e","n/e","0","29","n/e","29","n/e","2050"
"Norway (NO)","18.10.2021 22:00 - 18.10.2021 23:00 (CET/CEST)","n/e","n/e","n/e","83","n/e","n/e","n/e","n/e","n/e","1061","","1393","15679","n/e","n/e","0","30","n/e","28","n/e","2152"
"Norway (NO)","18.10.2021 23:00 - 19.10.2021 00:00 (CET/CEST)","n/e","n/e","n/e","82","n/e","n/e","n/e","n/e","n/e","843","","1380","13905","n/e","n/e","0","32","n/e","27","n/e","2276"
"Norway (NO)","19.10.2021 00:00 - 19.10.2021 01:00 (CET/CEST)","n/e","n/e","n/e","80","n/e","n/e","n/e","n/e","n/e","858","","1360","12803","n/e","n/e","0","33","n/e","27","n/e","2362"
"Norway (NO)","19.10.2021 01:00 - 19.10.2021 02:00 (CET/CEST)","n/e","n/e","n/e","80","n/e","n/e","n/e","n/e","n/e","819","","1364","12233","n/e","n/e","0","31","n/e","31","n/e","2457"
"Norway (NO)","19.10.2021 02:00 - 19.10.2021 03:00 (CET/CEST)","n/e","n/e","n/e","80","n/e","n/e","n/e","n/e","n/e","733","","1364","11719","n/e","n/e","0","34","n/e","29","n/e","2532"
"Norway (NO)","19.10.2021 03:00 - 19.10.2021 04:00 (CET/CEST)","n/e","n/e","n/e","81","n/e","n/e","n/e","n/e","n/e","440","","1380","11057","n/e","n/e","0","30","n/e","30","n/e","2501"
"Norway (NO)","19.10.2021 04:00 - 19.10.2021 05:00 (CET/CEST)","n/e","n/e","n/e","80","n/e","n/e","n/e","n/e","n/e","604","","1385","11365","n/e","n/e","0","31","n/e","28","n/e","2415"
"Norway (NO)","19.10.2021 05:00 - 19.10.2021 06:00 (CET/CEST)","n/e","n/e","n/e","80","n/e","n/e","n/e","n/e","n/e","944","","1406","12832","n/e","n/e","0","32","n/e","30","n/e","2344"
"Norway (NO)","19.10.2021 06:00 - 19.10.2021 07:00 (CET/CEST)","n/e","n/e","n/e","81","n/e","n/e","n/e","n/e","n/e","1245","","1431","16309","n/e","n/e","0","32","n/e","27","n/e","2325"
"Norway (NO)","19.10.2021 07:00 - 19.10.2021 08:00 (CET/CEST)","n/e","n/e","n/e","81","n/e","n/e","n/e","n/e","n/e","1423","","1444","17624","n/e","n/e","0","28","n/e","26","n/e","2274"
"Norway (NO)","19.10.2021 08:00 - 19.10.2021 09:00 (CET/CEST)","n/e","n/e","n/e","80","n/e","n/e","n/e","n/e","n/e","1416","","1447","17700","n/e","n/e","0","32","n/e","28","n/e","2172"
"Norway (NO)","19.10.2021 09:00 - 19.10.2021 10:00 (CET/CEST)","n/e","n/e","n/e","80","n/e","n/e","n/e","n/e","n/e","1424","","1449","17569","n/e","n/e","0","33","n/e","26","n/e","2169"
"Norway (NO)","19.10.2021 10:00 - 19.10.2021 11:00 (CET/CEST)","n/e","n/e","n/e","81","n/e","n/e","n/e","n/e","n/e","1402","","1473","17460","n/e","n/e","0","37","n/e","29","n/e","2149"
"Norway (NO)","19.10.2021 11:00 - 19.10.2021 12:00 (CET/CEST)","n/e","n/e","n/e","82","n/e","n/e","n/e","n/e","n/e","1273","","1487","17642","n/e","n/e","0","25","n/e","29","n/e","2074"
"Norway (NO)","19.10.2021 12:00 - 19.10.2021 13:00 (CET/CEST)","n/e","n/e","n/e","82","n/e","n/e","n/e","n/e","n/e","1310","","1494","17624","n/e","n/e","0","29","n/e","29","n/e","2012"
"Norway (NO)","19.10.2021 13:00 - 19.10.2021 14:00 (CET/CEST)","n/e","n/e","n/e","84","n/e","n/e","n/e","n/e","n/e","1293","","1508","17545","n/e","n/e","0","33","n/e","31","n/e","1988"
"Norway (NO)","19.10.2021 14:00 - 19.10.2021 15:00 (CET/CEST)","n/e","n/e","n/e","85","n/e","n/e","n/e","n/e","n/e","1253","","1510","17488","n/e","n/e","0","34","n/e","29","n/e","1887"
"Norway (NO)","19.10.2021 15:00 - 19.10.2021 16:00 (CET/CEST)","n/e","n/e","n/e","83","n/e","n/e","n/e","n/e","n/e","1356","","1518","16793","n/e","n/e","0","32","n/e","29","n/e","1806"
"Norway (NO)","19.10.2021 16:00 - 19.10.2021 17:00 (CET/CEST)","n/e","n/e","n/e","84","n/e","n/e","n/e","n/e","n/e","1343","","1531","16117","n/e","n/e","0","31","n/e","28","n/e","1898"
"Norway (NO)","19.10.2021 17:00 - 19.10.2021 18:00 (CET/CEST)","n/e","n/e","n/e","83","n/e","n/e","n/e","n/e","n/e","1340","","1535","16295","n/e","n/e","0","30","n/e","28","n/e","2009"
"Norway (NO)","19.10.2021 18:00 - 19.10.2021 19:00 (CET/CEST)","n/e","n/e","n/e","85","n/e","n/e","n/e","n/e","n/e","1324","","1539","16173","n/e","n/e","0","30","n/e","27","n/e","1983"
"Norway (NO)","19.10.2021 19:00 - 19.10.2021 20:00 (CET/CEST)","n/e","n/e","n/e","82","n/e","n/e","n/e","n/e","n/e","1206","","1561","15457","n/e","n/e","0","28","n/e","27","n/e","2036"
"Norway (NO)","19.10.2021 20:00 - 19.10.2021 21:00 (CET/CEST)","n/e","n/e","n/e","82","n/e","n/e","n/e","n/e","n/e","938","","1572","13533","n/e","n/e","0","26","n/e","28","n/e","2000"
"Norway (NO)","19.10.2021 21:00 - 19.10.2021 22:00 (CET/CEST)","n/e","n/e","n/e","83","n/e","n/e","n/e","n/e","n/e","650","","1543","11219","n/e","n/e","0","31","n/e","29","n/e","1929"
"Norway (NO)","19.10.2021 22:00 - 19.10.2021 23:00 (CET/CEST)","n/e","n/e","n/e","83","n/e","n/e","n/e","n/e","n/e","215","","1549","10099","n/e","n/e","0","55","n/e","28","n/e","1955"
"Norway (NO)","19.10.2021 23:00 - 20.10.2021 00:00 (CET/CEST)","n/e","n/e","n/e","82","n/e","n/e","n/e","n/e","n/e","188","","1539","8818","n/e","n/e","0","53","n/e","29","n/e","2111"
"Norway (NO)","20.10.2021 00:00 - 20.10.2021 01:00 (CET/CEST)","n/e","n/e","n/e","82","n/e","n/e","n/e","n/e","n/e","156","","1517","7224","n/e","n/e","0","53","n/e","32","n/e","2147"
"Norway (NO)","20.10.2021 01:00 - 20.10.2021 02:00 (CET/CEST)","n/e","n/e","n/e","82","n/e","n/e","n/e","n/e","n/e","109","","1537","6486","n/e","n/e","0","51","n/e","40","n/e","2010"
"Norway (NO)","20.10.2021 02:00 - 20.10.2021 03:00 (CET/CEST)","n/e","n/e","n/e","83","n/e","n/e","n/e","n/e","n/e","45","","1533","5785","n/e","n/e","0","48","n/e","40","n/e","1887"
"Norway (NO)","20.10.2021 03:00 - 20.10.2021 04:00 (CET/CEST)","n/e","n/e","n/e","82","n/e","n/e","n/e","n/e","n/e","20","","1525","5278","n/e","n/e","0","48","n/e","40","n/e","1875"
"Norway (NO)","20.10.2021 04:00 - 20.10.2021 05:00 (CET/CEST)","n/e","n/e","n/e","82","n/e","n/e","n/e","n/e","n/e","21","","1529","5517","n/e","n/e","0","50","n/e","40","n/e","1780"
"Norway (NO)","20.10.2021 05:00 - 20.10.2021 06:00 (CET/CEST)","n/e","n/e","n/e","82","n/e","n/e","n/e","n/e","n/e","76","","1531","6981","n/e","n/e","0","50","n/e","40","n/e","1679"
"Norway (NO)","20.10.2021 06:00 - 20.10.2021 07:00 (CET/CEST)","n/e","n/e","n/e","85","n/e","n/e","n/e","n/e","n/e","224","","1604","9241","n/e","n/e","0","50","n/e","39","n/e","1678"
"Norway (NO)","20.10.2021 07:00 - 20.10.2021 08:00 (CET/CEST)","n/e","n/e","n/e","86","n/e","n/e","n/e","n/e","n/e","752","","1626","11590","n/e","n/e","0","52","n/e","35","n/e","1593"
"Norway (NO)","20.10.2021 08:00 - 20.10.2021 09:00 (CET/CEST)","n/e","n/e","n/e","86","n/e","n/e","n/e","n/e","n/e","849","","1628","12095","n/e","n/e","0","52","n/e","31","n/e","1556"
"Norway (NO)","20.10.2021 09:00 - 20.10.2021 10:00 (CET/CEST)","n/e","n/e","n/e","87","n/e","n/e","n/e","n/e","n/e","659","","1621","11527","n/e","n/e","0","55","n/e","29","n/e","1572"
"Norway (NO)","20.10.2021 10:00 - 20.10.2021 11:00 (CET/CEST)","n/e","n/e","n/e","87","n/e","n/e","n/e","n/e","n/e","187","","1638","11382","n/e","n/e","0","60","n/e","32","n/e","1674"
"Norway (NO)","20.10.2021 11:00 - 20.10.2021 12:00 (CET/CEST)","n/e","n/e","n/e","87","n/e","n/e","n/e","n/e","n/e","150","","1650","11046","n/e","n/e","0","59","n/e","31","n/e","1887"
"Norway (NO)","20.10.2021 12:00 - 20.10.2021 13:00 (CET/CEST)","n/e","n/e","n/e","85","n/e","n/e","n/e","n/e","n/e","154","","1659","10487","n/e","n/e","0","59","n/e","32","n/e","2023"
"Norway (NO)","20.10.2021 13:00 - 20.10.2021 14:00 (CET/CEST)","n/e","n/e","n/e","83","n/e","n/e","n/e","n/e","n/e","114","","1645","10515","n/e","n/e","0","62","n/e","29","n/e","1960"
"Norway (NO)","20.10.2021 14:00 - 20.10.2021 15:00 (CET/CEST)","n/e","n/e","n/e","87","n/e","n/e","n/e","n/e","n/e","81","","1647","10486","n/e","n/e","0","61","n/e","26","n/e","2090"
"Norway (NO)","20.10.2021 15:00 - 20.10.2021 16:00 (CET/CEST)","n/e","n/e","n/e","87","n/e","n/e","n/e","n/e","n/e","117","","1649","10421","n/e","n/e","0","63","n/e","30","n/e","1928"
"Norway (NO)","20.10.2021 16:00 - 20.10.2021 17:00 (CET/CEST)","n/e","n/e","n/e","88","n/e","n/e","n/e","n/e","n/e","118","","1643","10564","n/e","n/e","0","61","n/e","31","n/e","1892"
"Norway (NO)","20.10.2021 17:00 - 20.10.2021 18:00 (CET/CEST)","n/e","n/e","n/e","83","n/e","n/e","n/e","n/e","n/e","331","","1651","11697","n/e","n/e","0","62","n/e","30","n/e","1954"
"Norway (NO)","20.10.2021 18:00 - 20.10.2021 19:00 (CET/CEST)","n/e","n/e","n/e","83","n/e","n/e","n/e","n/e","n/e","724","","1654","12291","n/e","n/e","0","60","n/e","25","n/e","2066"
"Norway (NO)","20.10.2021 19:00 - 20.10.2021 20:00 (CET/CEST)","n/e","n/e","n/e","83","n/e","n/e","n/e","n/e","n/e","693","","1657","12149","n/e","n/e","0","62","n/e","25","n/e","2051"
"Norway (NO)","20.10.2021 20:00 - 20.10.2021 21:00 (CET/CEST)","n/e","n/e","n/e","83","n/e","n/e","n/e","n/e","n/e","325","","1660","11286","n/e","n/e","0","60","n/e","24","n/e","2137"
"Norway (NO)","20.10.2021 21:00 - 20.10.2021 22:00 (CET/CEST)","n/e","n/e","n/e","83","n/e","n/e","n/e","n/e","n/e","175","","1659","10384","n/e","n/e","0","57","n/e","24","n/e","2137"
"Norway (NO)","20.10.2021 22:00 - 20.10.2021 23:00 (CET/CEST)","n/e","n/e","n/e","84","n/e","n/e","n/e","n/e","n/e","87","","1658","9568","n/e","n/e","0","54","n/e","25","n/e","2283"
"Norway (NO)","20.10.2021 23:00 - 21.10.2021 00:00 (CET/CEST)","n/e","n/e","n/e","84","n/e","n/e","n/e","n/e","n/e","67","","1653","8551","n/e","n/e","0","58","n/e","26","n/e","2371"
"Norway (NO)","21.10.2021 00:00 - 21.10.2021 01:00 (CET/CEST)","n/e","n/e","n/e","84","n/e","n/e","n/e","n/e","n/e","94","","1617","7931","n/e","n/e","0","57","n/e","31","n/e","2359"
"Norway (NO)","21.10.2021 01:00 - 21.10.2021 02:00 (CET/CEST)","n/e","n/e","n/e","85","n/e","n/e","n/e","n/e","n/e","18","","1627","7355","n/e","n/e","0","57","n/e","31","n/e","2240"
"Norway (NO)","21.10.2021 02:00 - 21.10.2021 03:00 (CET/CEST)","n/e","n/e","n/e","83","n/e","n/e","n/e","n/e","n/e","17","","1587","6699","n/e","n/e","0","57","n/e","32","n/e","2192"
"Norway (NO)","21.10.2021 03:00 - 21.10.2021 04:00 (CET/CEST)","n/e","n/e","n/e","86","n/e","n/e","n/e","n/e","n/e","17","","1572","6554","n/e","n/e","0","55","n/e","34","n/e","2191"
"Norway (NO)","21.10.2021 04:00 - 21.10.2021 05:00 (CET/CEST)","n/e","n/e","n/e","86","n/e","n/e","n/e","n/e","n/e","17","","1561","6961","n/e","n/e","0","55","n/e","42","n/e","2216"
"Norway (NO)","21.10.2021 05:00 - 21.10.2021 06:00 (CET/CEST)","n/e","n/e","n/e","84","n/e","n/e","n/e","n/e","n/e","44","","1561","7848","n/e","n/e","0","54","n/e","41","n/e","2269"
"Norway (NO)","21.10.2021 06:00 - 21.10.2021 07:00 (CET/CEST)","n/e","n/e","n/e","84","n/e","n/e","n/e","n/e","n/e","162","","1589","10206","n/e","n/e","0","55","n/e","41","n/e","2272"
"Norway (NO)","21.10.2021 07:00 - 21.10.2021 08:00 (CET/CEST)","n/e","n/e","n/e","83","n/e","n/e","n/e","n/e","n/e","508","","1620","12106","n/e","n/e","0","53","n/e","42","n/e","2294"
"Norway (NO)","21.10.2021 08:00 - 21.10.2021 09:00 (CET/CEST)","n/e","n/e","n/e","85","n/e","n/e","n/e","n/e","n/e","576","","1636","12750","n/e","n/e","0","56","n/e","31","n/e","2506"
"Norway (NO)","21.10.2021 09:00 - 21.10.2021 10:00 (CET/CEST)","n/e","n/e","n/e","86","n/e","n/e","n/e","n/e","n/e","612","","1638","12671","n/e","n/e","0","58","n/e","38","n/e","2709"
"Norway (NO)","21.10.2021 10:00 - 21.10.2021 11:00 (CET/CEST)","n/e","n/e","n/e","87","n/e","n/e","n/e","n/e","n/e","344","","1641","12131","n/e","n/e","0","47","n/e","39","n/e","2754"
"Norway (NO)","21.10.2021 11:00 - 21.10.2021 12:00 (CET/CEST)","n/e","n/e","n/e","86","n/e","n/e","n/e","n/e","n/e","96","","1628","11535","n/e","n/e","0","50","n/e","35","n/e","2677"
"Norway (NO)","21.10.2021 12:00 - 21.10.2021 13:00 (CET/CEST)","n/e","n/e","n/e","82","n/e","n/e","n/e","n/e","n/e","97","","1617","11395","n/e","n/e","0","44","n/e","34","n/e","2684"
"Norway (NO)","21.10.2021 13:00 - 21.10.2021 14:00 (CET/CEST)","n/e","n/e","n/e","82","n/e","n/e","n/e","n/e","n/e","161","","1620","10851","n/e","n/e","0","45","n/e","33","n/e","2878"
"Norway (NO)","21.10.2021 14:00 - 21.10.2021 15:00 (CET/CEST)","n/e","n/e","n/e","82","n/e","n/e","n/e","n/e","n/e","87","","1614","10444","n/e","n/e","0","37","n/e","34","n/e","3085"
"Norway (NO)","21.10.2021 15:00 - 21.10.2021 16:00 (CET/CEST)","n/e","n/e","n/e","82","n/e","n/e","n/e","n/e","n/e","106","","1616","10332","n/e","n/e","0","38","n/e","37","n/e","3207"
"Norway (NO)","21.10.2021 16:00 - 21.10.2021 17:00 (CET/CEST)","n/e","n/e","n/e","82","n/e","n/e","n/e","n/e","n/e","158","","1608","10517","n/e","n/e","0","44","n/e","41","n/e","3129"
"Norway (NO)","21.10.2021 17:00 - 21.10.2021 18:00 (CET/CEST)","n/e","n/e","n/e","82","n/e","n/e","n/e","n/e","n/e","214","","1616","11142","n/e","n/e","0","50","n/e","39","n/e","3023"
"Norway (NO)","21.10.2021 18:00 - 21.10.2021 19:00 (CET/CEST)","n/e","n/e","n/e","83","n/e","n/e","n/e","n/e","n/e","260","","1609","11850","n/e","n/e","0","48","n/e","34","n/e","3042"
"Norway (NO)","21.10.2021 19:00 - 21.10.2021 20:00 (CET/CEST)","n/e","n/e","n/e","82","n/e","n/e","n/e","n/e","n/e","278","","1589","11909","n/e","n/e","0","53","n/e","38","n/e","3035"
"Norway (NO)","21.10.2021 20:00 - 21.10.2021 21:00 (CET/CEST)","n/e","n/e","n/e","82","n/e","n/e","n/e","n/e","n/e","171","","1587","11435","n/e","n/e","0","52","n/e","37","n/e","3049"
"Norway (NO)","21.10.2021 21:00 - 21.10.2021 22:00 (CET/CEST)","n/e","n/e","n/e","82","n/e","n/e","n/e","n/e","n/e","168","","1579","10827","n/e","n/e","0","53","n/e","39","n/e","3007"
"Norway (NO)","21.10.2021 22:00 - 21.10.2021 23:00 (CET/CEST)","n/e","n/e","n/e","82","n/e","n/e","n/e","n/e","n/e","103","","1573","9964","n/e","n/e","0","55","n/e","38","n/e","2949"
"Norway (NO)","21.10.2021 23:00 - 22.10.2021 00:00 (CET/CEST)","n/e","n/e","n/e","82","n/e","n/e","n/e","n/e","n/e","83","","1566","8731","n/e","n/e","0","56","n/e","36","n/e","2835"
"Norway (NO)","22.10.2021 00:00 - 22.10.2021 01:00 (CET/CEST)","n/e","n/e","n/e","83","n/e","n/e","n/e","n/e","n/e","121","","1525","8103","n/e","n/e","0","56","n/e","30","n/e","2733"
"Norway (NO)","22.10.2021 01:00 - 22.10.2021 02:00 (CET/CEST)","n/e","n/e","n/e","83","n/e","n/e","n/e","n/e","n/e","178","","1510","7660","n/e","n/e","0","57","n/e","31","n/e","2584"
"Norway (NO)","22.10.2021 02:00 - 22.10.2021 03:00 (CET/CEST)","n/e","n/e","n/e","83","n/e","n/e","n/e","n/e","n/e","182","","1481","7579","n/e","n/e","0","53","n/e","31","n/e","2357"
"Norway (NO)","22.10.2021 03:00 - 22.10.2021 04:00 (CET/CEST)","n/e","n/e","n/e","83","n/e","n/e","n/e","n/e","n/e","131","","1452","7294","n/e","n/e","0","48","n/e","37","n/e","2162"
"Norway (NO)","22.10.2021 04:00 - 22.10.2021 05:00 (CET/CEST)","n/e","n/e","n/e","83","n/e","n/e","n/e","n/e","n/e","83","","1440","7456","n/e","n/e","0","49","n/e","38","n/e","2074"
"Norway (NO)","22.10.2021 05:00 - 22.10.2021 06:00 (CET/CEST)","n/e","n/e","n/e","83","n/e","n/e","n/e","n/e","n/e","138","","1435","8417","n/e","n/e","0","59","n/e","37","n/e","1913"
"Norway (NO)","22.10.2021 06:00 - 22.10.2021 07:00 (CET/CEST)","n/e","n/e","n/e","87","n/e","n/e","n/e","n/e","n/e","313","","1461","11478","n/e","n/e","0","61","n/e","38","n/e","1752"
"Norway (NO)","22.10.2021 07:00 - 22.10.2021 08:00 (CET/CEST)","n/e","n/e","n/e","87","n/e","n/e","n/e","n/e","n/e","757","","1477","12819","n/e","n/e","0","63","n/e","34","n/e","1790"
"Norway (NO)","22.10.2021 08:00 - 22.10.2021 09:00 (CET/CEST)","n/e","n/e","n/e","85","n/e","n/e","n/e","n/e","n/e","728","","1483","13255","n/e","n/e","0","59","n/e","32","n/e","1951"
"Norway (NO)","22.10.2021 09:00 - 22.10.2021 10:00 (CET/CEST)","n/e","n/e","n/e","84","n/e","n/e","n/e","n/e","n/e","708","","1481","12763","n/e","n/e","0","53","n/e","31","n/e","1882"
"Norway (NO)","22.10.2021 10:00 - 22.10.2021 11:00 (CET/CEST)","n/e","n/e","n/e","83","n/e","n/e","n/e","n/e","n/e","308","","1484","12317","n/e","n/e","0","64","n/e","32","n/e","1853"
"Norway (NO)","22.10.2021 11:00 - 22.10.2021 12:00 (CET/CEST)","n/e","n/e","n/e","83","n/e","n/e","n/e","n/e","n/e","224","","1490","11704","n/e","n/e","0","64","n/e","32","n/e","1983"
"Norway (NO)","22.10.2021 12:00 - 22.10.2021 13:00 (CET/CEST)","n/e","n/e","n/e","84","n/e","n/e","n/e","n/e","n/e","195","","1484","10738","n/e","n/e","0","59","n/e","26","n/e","2002"
"Norway (NO)","22.10.2021 13:00 - 22.10.2021 14:00 (CET/CEST)","n/e","n/e","n/e","83","n/e","n/e","n/e","n/e","n/e","173","","1483","10783","n/e","n/e","0","61","n/e","25","n/e","1910"
"Norway (NO)","22.10.2021 14:00 - 22.10.2021 15:00 (CET/CEST)","n/e","n/e","n/e","83","n/e","n/e","n/e","n/e","n/e","193","","1477","10535","n/e","n/e","0","53","n/e","25","n/e","1985"
"Norway (NO)","22.10.2021 15:00 - 22.10.2021 16:00 (CET/CEST)","n/e","n/e","n/e","83","n/e","n/e","n/e","n/e","n/e","205","","1480","10583","n/e","n/e","0","61","n/e","27","n/e","2095"
"Norway (NO)","22.10.2021 16:00 - 22.10.2021 17:00 (CET/CEST)","n/e","n/e","n/e","84","n/e","n/e","n/e","n/e","n/e","230","","1476","10851","n/e","n/e","0","61","n/e","32","n/e","2086"
"Norway (NO)","22.10.2021 17:00 - 22.10.2021 18:00 (CET/CEST)","n/e","n/e","n/e","84","n/e","n/e","n/e","n/e","n/e","253","","1476","11453","n/e","n/e","0","59","n/e","33","n/e","2052"
"Norway (NO)","22.10.2021 18:00 - 22.10.2021 19:00 (CET/CEST)","n/e","n/e","n/e","84","n/e","n/e","n/e","n/e","n/e","333","","1471","12037","n/e","n/e","0","58","n/e","29","n/e","2082"
"Norway (NO)","22.10.2021 19:00 - 22.10.2021 20:00 (CET/CEST)","n/e","n/e","n/e","83","n/e","n/e","n/e","n/e","n/e","326","","1462","11893","n/e","n/e","0","57","n/e","28","n/e","1976"
"Norway (NO)","22.10.2021 20:00 - 22.10.2021 21:00 (CET/CEST)","n/e","n/e","n/e","83","n/e","n/e","n/e","n/e","n/e","246","","1455","11234","n/e","n/e","0","61","n/e","25","n/e","1976"
"Norway (NO)","22.10.2021 21:00 - 22.10.2021 22:00 (CET/CEST)","n/e","n/e","n/e","84","n/e","n/e","n/e","n/e","n/e","267","","1451","10812","n/e","n/e","0","60","n/e","30","n/e","1929"
"Norway (NO)","22.10.2021 22:00 - 22.10.2021 23:00 (CET/CEST)","n/e","n/e","n/e","83","n/e","n/e","n/e","n/e","n/e","273","","1443","9812","n/e","n/e","0","59","n/e","30","n/e","1929"
"Norway (NO)","22.10.2021 23:00 - 23.10.2021 00:00 (CET/CEST)","n/e","n/e","n/e","84","n/e","n/e","n/e","n/e","n/e","268","","1427","8765","n/e","n/e","0","59","n/e","28","n/e","1788"
"Norway (NO)","23.10.2021 00:00 - 23.10.2021 01:00 (CET/CEST)","n/e","n/e","n/e","83","n/e","n/e","n/e","n/e","n/e","218","","1424","7983","n/e","n/e","0","59","n/e","37","n/e","1819"
"Norway (NO)","23.10.2021 01:00 - 23.10.2021 02:00 (CET/CEST)","n/e","n/e","n/e","88","n/e","n/e","n/e","n/e","n/e","159","","1405","7812","n/e","n/e","0","59","n/e","39","n/e","1599"
"Norway (NO)","23.10.2021 02:00 - 23.10.2021 03:00 (CET/CEST)","n/e","n/e","n/e","89","n/e","n/e","n/e","n/e","n/e","164","","1391","7744","n/e","n/e","0","59","n/e","37","n/e","1570"
"Norway (NO)","23.10.2021 03:00 - 23.10.2021 04:00 (CET/CEST)","n/e","n/e","n/e","87","n/e","n/e","n/e","n/e","n/e","152","","1380","7980","n/e","n/e","0","59","n/e","37","n/e","1509"
"Norway (NO)","23.10.2021 04:00 - 23.10.2021 05:00 (CET/CEST)","n/e","n/e","n/e","88","n/e","n/e","n/e","n/e","n/e","152","","1376","8649","n/e","n/e","0","62","n/e","37","n/e","1400"
"Norway (NO)","23.10.2021 05:00 - 23.10.2021 06:00 (CET/CEST)","n/e","n/e","n/e","89","n/e","n/e","n/e","n/e","n/e","470","","1366","9146","n/e","n/e","0","61","n/e","36","n/e","1353"
"Norway (NO)","23.10.2021 06:00 - 23.10.2021 07:00 (CET/CEST)","n/e","n/e","n/e","87","n/e","n/e","n/e","n/e","n/e","585","","1374","10597","n/e","n/e","0","56","n/e","36","n/e","1233"
"Norway (NO)","23.10.2021 07:00 - 23.10.2021 08:00 (CET/CEST)","n/e","n/e","n/e","89","n/e","n/e","n/e","n/e","n/e","634","","1395","12725","n/e","n/e","0","56","n/e","35","n/e","1139"
"Norway (NO)","23.10.2021 08:00 - 23.10.2021 09:00 (CET/CEST)","n/e","n/e","n/e","89","n/e","n/e","n/e","n/e","n/e","669","","1410","14185","n/e","n/e","0","63","n/e","26","n/e","1097"
"Norway (NO)","23.10.2021 09:00 - 23.10.2021 10:00 (CET/CEST)","n/e","n/e","n/e","89","n/e","n/e","n/e","n/e","n/e","904","","1413","14891","n/e","n/e","0","63","n/e","26","n/e","928"
"Norway (NO)","23.10.2021 10:00 - 23.10.2021 11:00 (CET/CEST)","n/e","n/e","n/e","88","n/e","n/e","n/e","n/e","n/e","984","","1427","15071","n/e","n/e","0","59","n/e","29","n/e","873"
"Norway (NO)","23.10.2021 11:00 - 23.10.2021 12:00 (CET/CEST)","n/e","n/e","n/e","89","n/e","n/e","n/e","n/e","n/e","991","","1424","15249","n/e","n/e","0","61","n/e","30","n/e","693"
"Norway (NO)","23.10.2021 12:00 - 23.10.2021 13:00 (CET/CEST)","n/e","n/e","n/e","89","n/e","n/e","n/e","n/e","n/e","933","","1414","15127","n/e","n/e","0","58","n/e","30","n/e","639"
"Norway (NO)","23.10.2021 13:00 - 23.10.2021 14:00 (CET/CEST)","n/e","n/e","n/e","89","n/e","n/e","n/e","n/e","n/e","821","","1421","15301","n/e","n/e","0","62","n/e","30","n/e","601"
"Norway (NO)","23.10.2021 14:00 - 23.10.2021 15:00 (CET/CEST)","n/e","n/e","n/e","87","n/e","n/e","n/e","n/e","n/e","883","","1420","15574","n/e","n/e","0","63","n/e","30","n/e","623"
"Norway (NO)","23.10.2021 15:00 - 23.10.2021 16:00 (CET/CEST)","n/e","n/e","n/e","86","n/e","n/e","n/e","n/e","n/e","849","","1423","15600","n/e","n/e","0","60","n/e","30","n/e","723"
"Norway (NO)","23.10.2021 16:00 - 23.10.2021 17:00 (CET/CEST)","n/e","n/e","n/e","84","n/e","n/e","n/e","n/e","n/e","868","","1418","16512","n/e","n/e","0","61","n/e","29","n/e","771"
"Norway (NO)","23.10.2021 17:00 - 23.10.2021 18:00 (CET/CEST)","n/e","n/e","n/e","84","n/e","n/e","n/e","n/e","n/e","1244","","1414","18360","n/e","n/e","0","61","n/e","28","n/e","795"
