"Area","MTU","Biomass  - Actual Aggregated [MW]","Fossil Brown coal/Lignite  - Actual Aggregated [MW]","Fossil Coal-derived gas  - Actual Aggregated [MW]","Fossil Gas  - Actual Aggregated [MW]","Fossil Hard coal  - Actual Aggregated [MW]","Fossil Oil  - Actual Aggregated [MW]","Fossil Oil shale  - Actual Aggregated [MW]","Fossil Peat  - Actual Aggregated [MW]","Geothermal  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Consumption [MW]","Hydro Run-of-river and poundage  - Actual Aggregated [MW]","Hydro Water Reservoir  - Actual Aggregated [MW]","Marine  - Actual Aggregated [MW]","Nuclear  - Actual Aggregated [MW]","Other  - Actual Aggregated [MW]","Other renewable  - Actual Aggregated [MW]","Solar  - Actual Aggregated [MW]","Waste  - Actual Aggregated [MW]","Wind Offshore  - Actual Aggregated [MW]","Wind Onshore  - Actual Aggregated [MW]"
"Denmark (DK)","22.09.2023 18:00 - 22.09.2023 19:00 (CET/CEST)","350","n/e","n/e","124","124","24","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","184","68","521","276"
"Denmark (DK)","22.09.2023 19:00 - 22.09.2023 20:00 (CET/CEST)","246","n/e","n/e","128","124","24","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","7","69","531","264"
"Denmark (DK)","22.09.2023 20:00 - 22.09.2023 21:00 (CET/CEST)","271","n/e","n/e","130","128","25","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","68","670","342"
"Denmark (DK)","22.09.2023 21:00 - 22.09.2023 22:00 (CET/CEST)","278","n/e","n/e","108","120","24","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","68","708","351"
"Denmark (DK)","22.09.2023 22:00 - 22.09.2023 23:00 (CET/CEST)","310","n/e","n/e","97","117","23","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","67","704","313"
"Denmark (DK)","22.09.2023 23:00 - 23.09.2023 00:00 (CET/CEST)","275","n/e","n/e","100","115","23","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","67","529","297"
"Denmark (DK)","23.09.2023 00:00 - 23.09.2023 01:00 (CET/CEST)","249","n/e","n/e","85","115","22","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","67","547","267"
"Denmark (DK)","23.09.2023 01:00 - 23.09.2023 02:00 (CET/CEST)","243","n/e","n/e","85","118","23","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","67","450","231"
"Denmark (DK)","23.09.2023 02:00 - 23.09.2023 03:00 (CET/CEST)","155","n/e","n/e","84","119","23","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","67","344","197"
"Denmark (DK)","23.09.2023 03:00 - 23.09.2023 04:00 (CET/CEST)","133","n/e","n/e","85","119","23","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","67","246","181"
"Denmark (DK)","23.09.2023 04:00 - 23.09.2023 05:00 (CET/CEST)","135","n/e","n/e","91","129","25","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","68","257","156"
"Denmark (DK)","23.09.2023 05:00 - 23.09.2023 06:00 (CET/CEST)","145","n/e","n/e","87","123","24","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","68","328","132"
"Denmark (DK)","23.09.2023 06:00 - 23.09.2023 07:00 (CET/CEST)","231","n/e","n/e","97","123","24","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","67","345","164"
"Denmark (DK)","23.09.2023 07:00 - 23.09.2023 08:00 (CET/CEST)","256","n/e","n/e","102","126","25","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","37","57","407","180"
"Denmark (DK)","23.09.2023 08:00 - 23.09.2023 09:00 (CET/CEST)","183","n/e","n/e","101","122","24","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","181","61","506","196"
"Denmark (DK)","23.09.2023 09:00 - 23.09.2023 10:00 (CET/CEST)","311","n/e","n/e","101","118","23","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","490","61","337","182"
"Denmark (DK)","23.09.2023 10:00 - 23.09.2023 11:00 (CET/CEST)","349","n/e","n/e","79","108","21","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","881","62","387","210"
"Denmark (DK)","23.09.2023 11:00 - 23.09.2023 12:00 (CET/CEST)","219","n/e","n/e","78","107","21","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1387","61","422","373"
"Denmark (DK)","23.09.2023 12:00 - 23.09.2023 13:00 (CET/CEST)","204","n/e","n/e","78","107","21","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1624","61","717","528"
"Denmark (DK)","23.09.2023 13:00 - 23.09.2023 14:00 (CET/CEST)","284","n/e","n/e","80","108","21","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1533","60","837","763"
"Denmark (DK)","23.09.2023 14:00 - 23.09.2023 15:00 (CET/CEST)","206","n/e","n/e","79","107","21","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1548","61","1069","988"
"Denmark (DK)","23.09.2023 15:00 - 23.09.2023 16:00 (CET/CEST)","223","n/e","n/e","97","122","24","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1248","61","1167","1180"
"Denmark (DK)","23.09.2023 16:00 - 23.09.2023 17:00 (CET/CEST)","273","n/e","n/e","96","135","26","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","933","64","1177","1273"
"Denmark (DK)","23.09.2023 17:00 - 23.09.2023 18:00 (CET/CEST)","293","n/e","n/e","104","138","27","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","594","64","1071","1082"
"Denmark (DK)","23.09.2023 18:00 - 23.09.2023 19:00 (CET/CEST)","278","n/e","n/e","189","165","32","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","158","66","1180","914"
"Denmark (DK)","23.09.2023 19:00 - 23.09.2023 20:00 (CET/CEST)","280","n/e","n/e","123","143","28","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","5","64","1264","1004"
"Denmark (DK)","23.09.2023 20:00 - 23.09.2023 21:00 (CET/CEST)","275","n/e","n/e","115","139","27","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","64","1177","1057"
"Denmark (DK)","23.09.2023 21:00 - 23.09.2023 22:00 (CET/CEST)","255","n/e","n/e","113","135","26","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","64","1253","936"
"Denmark (DK)","23.09.2023 22:00 - 23.09.2023 23:00 (CET/CEST)","202","n/e","n/e","107","135","26","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","64","1327","940"
"Denmark (DK)","23.09.2023 23:00 - 24.09.2023 00:00 (CET/CEST)","236","n/e","n/e","97","134","26","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","63","1250","964"
"Denmark (DK)","24.09.2023 00:00 - 24.09.2023 01:00 (CET/CEST)","164","n/e","n/e","146","150","29","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","65","980","920"
"Denmark (DK)","24.09.2023 01:00 - 24.09.2023 02:00 (CET/CEST)","208","n/e","n/e","115","142","28","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","64","906","920"
"Denmark (DK)","24.09.2023 02:00 - 24.09.2023 03:00 (CET/CEST)","164","n/e","n/e","100","136","27","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","64","1029","901"
"Denmark (DK)","24.09.2023 03:00 - 24.09.2023 04:00 (CET/CEST)","136","n/e","n/e","96","134","26","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","64","877","957"
"Denmark (DK)","24.09.2023 04:00 - 24.09.2023 05:00 (CET/CEST)","140","n/e","n/e","95","132","26","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","64","823","932"
"Denmark (DK)","24.09.2023 05:00 - 24.09.2023 06:00 (CET/CEST)","194","n/e","n/e","94","130","26","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","63","745","791"
"Denmark (DK)","24.09.2023 06:00 - 24.09.2023 07:00 (CET/CEST)","286","n/e","n/e","109","122","24","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","63","561","651"
"Denmark (DK)","24.09.2023 07:00 - 24.09.2023 08:00 (CET/CEST)","293","n/e","n/e","138","131","26","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","47","54","528","479"
"Denmark (DK)","24.09.2023 08:00 - 24.09.2023 09:00 (CET/CEST)","231","n/e","n/e","86","111","22","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","401","57","618","407"
"Denmark (DK)","24.09.2023 09:00 - 24.09.2023 10:00 (CET/CEST)","251","n/e","n/e","85","107","21","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","946","61","603","395"
"Denmark (DK)","24.09.2023 10:00 - 24.09.2023 11:00 (CET/CEST)","172","n/e","n/e","80","107","21","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1426","61","736","458"
"Denmark (DK)","24.09.2023 11:00 - 24.09.2023 12:00 (CET/CEST)","169","n/e","n/e","81","103","20","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1515","60","595","838"
"Denmark (DK)","24.09.2023 12:00 - 24.09.2023 13:00 (CET/CEST)","170","n/e","n/e","81","90","18","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1496","60","505","1172"
"Denmark (DK)","24.09.2023 13:00 - 24.09.2023 14:00 (CET/CEST)","168","n/e","n/e","77","85","17","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1264","60","263","1250"
"Denmark (DK)","24.09.2023 14:00 - 24.09.2023 15:00 (CET/CEST)","170","n/e","n/e","77","85","17","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1192","60","297","1194"
"Denmark (DK)","24.09.2023 15:00 - 24.09.2023 16:00 (CET/CEST)","168","n/e","n/e","78","88","17","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1244","60","349","1335"
"Denmark (DK)","24.09.2023 16:00 - 24.09.2023 17:00 (CET/CEST)","171","n/e","n/e","78","101","20","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","983","61","691","1506"
"Denmark (DK)","24.09.2023 17:00 - 24.09.2023 18:00 (CET/CEST)","208","n/e","n/e","85","108","21","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","633","62","1216","1488"
"Denmark (DK)","24.09.2023 18:00 - 24.09.2023 19:00 (CET/CEST)","244","n/e","n/e","113","116","23","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","181","62","1229","1282"
"Denmark (DK)","24.09.2023 19:00 - 24.09.2023 20:00 (CET/CEST)","267","n/e","n/e","133","123","24","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","6","63","1180","1262"
"Denmark (DK)","24.09.2023 20:00 - 24.09.2023 21:00 (CET/CEST)","276","n/e","n/e","105","112","22","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","62","1192","1361"
"Denmark (DK)","24.09.2023 21:00 - 24.09.2023 22:00 (CET/CEST)","268","n/e","n/e","92","109","21","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","62","1166","1452"
"Denmark (DK)","24.09.2023 22:00 - 24.09.2023 23:00 (CET/CEST)","191","n/e","n/e","89","107","21","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","62","1039","1529"
"Denmark (DK)","24.09.2023 23:00 - 25.09.2023 00:00 (CET/CEST)","136","n/e","n/e","82","108","21","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","61","1267","1445"
"Denmark (DK)","25.09.2023 00:00 - 25.09.2023 01:00 (CET/CEST)","139","n/e","n/e","74","105","21","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","61","1139","1559"
"Denmark (DK)","25.09.2023 01:00 - 25.09.2023 02:00 (CET/CEST)","137","n/e","n/e","83","115","23","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","62","1048","1647"
"Denmark (DK)","25.09.2023 02:00 - 25.09.2023 03:00 (CET/CEST)","140","n/e","n/e","86","121","24","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","62","1062","1491"
"Denmark (DK)","25.09.2023 03:00 - 25.09.2023 04:00 (CET/CEST)","140","n/e","n/e","79","110","22","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","62","738","1591"
"Denmark (DK)","25.09.2023 04:00 - 25.09.2023 05:00 (CET/CEST)","139","n/e","n/e","78","108","21","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","61","1141","1681"
"Denmark (DK)","25.09.2023 05:00 - 25.09.2023 06:00 (CET/CEST)","137","n/e","n/e","81","114","22","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","61","1071","1860"
"Denmark (DK)","25.09.2023 06:00 - 25.09.2023 07:00 (CET/CEST)","179","n/e","n/e","91","131","26","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","62","1210","2103"
"Denmark (DK)","25.09.2023 07:00 - 25.09.2023 08:00 (CET/CEST)","172","n/e","n/e","92","130","26","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","47","60","1653","2057"
"Denmark (DK)","25.09.2023 08:00 - 25.09.2023 09:00 (CET/CEST)","170","n/e","n/e","91","131","26","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","279","61","1695","2121"
"Denmark (DK)","25.09.2023 09:00 - 25.09.2023 10:00 (CET/CEST)","172","n/e","n/e","94","132","26","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","591","63","1732","2109"
"Denmark (DK)","25.09.2023 10:00 - 25.09.2023 11:00 (CET/CEST)","173","n/e","n/e","92","133","26","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","963","60","1681","2106"
"Denmark (DK)","25.09.2023 11:00 - 25.09.2023 12:00 (CET/CEST)","173","n/e","n/e","92","134","26","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1174","60","1647","2049"
"Denmark (DK)","25.09.2023 12:00 - 25.09.2023 13:00 (CET/CEST)","174","n/e","n/e","92","134","26","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1225","61","1505","2176"
"Denmark (DK)","25.09.2023 13:00 - 25.09.2023 14:00 (CET/CEST)","176","n/e","n/e","91","130","25","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1353","62","1395","2136"
"Denmark (DK)","25.09.2023 14:00 - 25.09.2023 15:00 (CET/CEST)","174","n/e","n/e","91","129","25","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1388","63","1344","2077"
"Denmark (DK)","25.09.2023 15:00 - 25.09.2023 16:00 (CET/CEST)","174","n/e","n/e","103","150","27","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1064","65","1312","1750"
"Denmark (DK)","25.09.2023 16:00 - 25.09.2023 17:00 (CET/CEST)","185","n/e","n/e","105","181","28","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","716","68","1233","1752"
"Denmark (DK)","25.09.2023 17:00 - 25.09.2023 18:00 (CET/CEST)","318","n/e","n/e","149","213","34","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","428","68","1052","1452"
"Denmark (DK)","25.09.2023 18:00 - 25.09.2023 19:00 (CET/CEST)","297","n/e","n/e","228","208","41","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","123","73","1027","1192"
"Denmark (DK)","25.09.2023 19:00 - 25.09.2023 20:00 (CET/CEST)","280","n/e","n/e","194","195","38","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","2","71","1041","1070"
"Denmark (DK)","25.09.2023 20:00 - 25.09.2023 21:00 (CET/CEST)","284","n/e","n/e","142","169","33","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","70","958","1008"
"Denmark (DK)","25.09.2023 21:00 - 25.09.2023 22:00 (CET/CEST)","265","n/e","n/e","138","166","35","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","70","764","928"
"Denmark (DK)","25.09.2023 22:00 - 25.09.2023 23:00 (CET/CEST)","232","n/e","n/e","123","154","36","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","69","616","813"
"Denmark (DK)","25.09.2023 23:00 - 26.09.2023 00:00 (CET/CEST)","205","n/e","n/e","117","154","39","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","69","475","672"
"Denmark (DK)","26.09.2023 00:00 - 26.09.2023 01:00 (CET/CEST)","280","n/e","n/e","114","151","40","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","69","374","552"
"Denmark (DK)","26.09.2023 01:00 - 26.09.2023 02:00 (CET/CEST)","291","n/e","n/e","114","151","40","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","69","262","419"
"Denmark (DK)","26.09.2023 02:00 - 26.09.2023 03:00 (CET/CEST)","311","n/e","n/e","115","158","40","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","69","157","337"
"Denmark (DK)","26.09.2023 03:00 - 26.09.2023 04:00 (CET/CEST)","305","n/e","n/e","114","263","40","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","69","137","284"
"Denmark (DK)","26.09.2023 04:00 - 26.09.2023 05:00 (CET/CEST)","327","n/e","n/e","112","282","40","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","69","88","261"
"Denmark (DK)","26.09.2023 05:00 - 26.09.2023 06:00 (CET/CEST)","369","n/e","n/e","116","286","40","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","69","68","244"
"Denmark (DK)","26.09.2023 06:00 - 26.09.2023 07:00 (CET/CEST)","465","n/e","n/e","144","377","42","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","70","55","250"
"Denmark (DK)","26.09.2023 07:00 - 26.09.2023 08:00 (CET/CEST)","513","n/e","n/e","153","381","43","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","52","70","89","264"
"Denmark (DK)","26.09.2023 08:00 - 26.09.2023 09:00 (CET/CEST)","469","n/e","n/e","153","394","43","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","292","67","140","248"
"Denmark (DK)","26.09.2023 09:00 - 26.09.2023 10:00 (CET/CEST)","505","n/e","n/e","145","412","44","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","717","66","205","185"
"Denmark (DK)","26.09.2023 10:00 - 26.09.2023 11:00 (CET/CEST)","508","n/e","n/e","135","336","44","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1217","66","201","111"
"Denmark (DK)","26.09.2023 11:00 - 26.09.2023 12:00 (CET/CEST)","436","n/e","n/e","137","338","46","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1620","67","250","162"
"Denmark (DK)","26.09.2023 12:00 - 26.09.2023 13:00 (CET/CEST)","380","n/e","n/e","125","301","43","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1862","66","279","309"
"Denmark (DK)","26.09.2023 13:00 - 26.09.2023 14:00 (CET/CEST)","381","n/e","n/e","114","262","40","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1680","65","317","375"
"Denmark (DK)","26.09.2023 14:00 - 26.09.2023 15:00 (CET/CEST)","486","n/e","n/e","113","274","40","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1317","65","344","349"
"Denmark (DK)","26.09.2023 15:00 - 26.09.2023 16:00 (CET/CEST)","491","n/e","n/e","117","301","40","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1022","64","327","318"
"Denmark (DK)","26.09.2023 16:00 - 26.09.2023 17:00 (CET/CEST)","485","n/e","n/e","116","324","40","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","755","63","318","281"
"Denmark (DK)","26.09.2023 17:00 - 26.09.2023 18:00 (CET/CEST)","532","n/e","n/e","133","400","41","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","385","62","335","248"
"Denmark (DK)","26.09.2023 18:00 - 26.09.2023 19:00 (CET/CEST)","518","n/e","n/e","179","401","45","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","116","65","352","277"
"Denmark (DK)","26.09.2023 19:00 - 26.09.2023 20:00 (CET/CEST)","531","n/e","n/e","265","421","51","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","2","68","503","424"
"Denmark (DK)","26.09.2023 20:00 - 26.09.2023 21:00 (CET/CEST)","506","n/e","n/e","181","391","45","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","66","588","646"
"Denmark (DK)","26.09.2023 21:00 - 26.09.2023 22:00 (CET/CEST)","506","n/e","n/e","139","371","41","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","64","694","776"
"Denmark (DK)","26.09.2023 22:00 - 26.09.2023 23:00 (CET/CEST)","501","n/e","n/e","122","361","40","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","65","694","766"
"Denmark (DK)","26.09.2023 23:00 - 27.09.2023 00:00 (CET/CEST)","483","n/e","n/e","242","355","64","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","69","692","777"
"Denmark (DK)","27.09.2023 00:00 - 27.09.2023 01:00 (CET/CEST)","420","n/e","n/e","118","354","40","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","65","660","765"
"Denmark (DK)","27.09.2023 01:00 - 27.09.2023 02:00 (CET/CEST)","386","n/e","n/e","110","361","40","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","66","691","795"
"Denmark (DK)","27.09.2023 02:00 - 27.09.2023 03:00 (CET/CEST)","455","n/e","n/e","110","309","39","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","65","606","758"
"Denmark (DK)","27.09.2023 03:00 - 27.09.2023 04:00 (CET/CEST)","480","n/e","n/e","126","292","41","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","65","471","737"
"Denmark (DK)","27.09.2023 04:00 - 27.09.2023 05:00 (CET/CEST)","455","n/e","n/e","111","279","40","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","65","423","756"
"Denmark (DK)","27.09.2023 05:00 - 27.09.2023 06:00 (CET/CEST)","484","n/e","n/e","114","290","40","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","65","425","766"
"Denmark (DK)","27.09.2023 06:00 - 27.09.2023 07:00 (CET/CEST)","514","n/e","n/e","147","380","42","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","66","383","727"
"Denmark (DK)","27.09.2023 07:00 - 27.09.2023 08:00 (CET/CEST)","545","n/e","n/e","159","384","44","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","40","67","346","660"
"Denmark (DK)","27.09.2023 08:00 - 27.09.2023 09:00 (CET/CEST)","520","n/e","n/e","162","384","44","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","261","66","313","594"
"Denmark (DK)","27.09.2023 09:00 - 27.09.2023 10:00 (CET/CEST)","523","n/e","n/e","141","365","42","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","679","65","313","426"
"Denmark (DK)","27.09.2023 10:00 - 27.09.2023 11:00 (CET/CEST)","509","n/e","n/e","109","254","36","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1164","63","200","274"
"Denmark (DK)","27.09.2023 11:00 - 27.09.2023 12:00 (CET/CEST)","461","n/e","n/e","96","220","34","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1384","62","130","189"
"Denmark (DK)","27.09.2023 12:00 - 27.09.2023 13:00 (CET/CEST)","410","n/e","n/e","93","201","34","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1555","62","44","146"
"Denmark (DK)","27.09.2023 13:00 - 27.09.2023 14:00 (CET/CEST)","395","n/e","n/e","92","228","34","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1483","61","28","134"
"Denmark (DK)","27.09.2023 14:00 - 27.09.2023 15:00 (CET/CEST)","441","n/e","n/e","92","239","34","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1166","61","25","98"
"Denmark (DK)","27.09.2023 15:00 - 27.09.2023 16:00 (CET/CEST)","472","n/e","n/e","92","261","34","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1017","63","28","72"
"Denmark (DK)","27.09.2023 16:00 - 27.09.2023 17:00 (CET/CEST)","458","n/e","n/e","98","268","34","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","846","63","32","61"
